Time	Potential	EKG	Unnamed: 3
0.0	-0.097	-0.0017130068878267153	
0.005	0.134	-0.003204173959267923	
0.01	-0.327	-0.022228228112868197	
0.015	-0.139	-0.048997983155648385	
0.02	0.638	-0.04414734391143315	
0.025	0.175	0.012060927360167319	
0.03	-0.028	0.08377398873866466	
0.035	0.796	0.16007398751150706	
0.04	0.505	0.2529071564876283	
0.045	-0.214	0.317436706727301	
0.05	0.085	0.3134168348239609	
0.055	0.255	0.2615320457962745	
0.06	-0.353	0.1842775197758284	
0.065	-0.263	0.09121325604335949	
0.07	0.215	0.005062880043727153	
0.075	-0.239	-0.05791197674176821	
0.08	-0.401	-0.10575343495300951	
0.085	0.070	-0.13968317199579322	
0.09	-0.043	-0.15736264958153612	
0.095	-0.396	-0.1635173774604073	
0.1	-0.051	-0.159613970995401	
0.105	0.214	-0.1440492990213027	
0.11	-0.349	-0.12487560443108538	
0.115	-0.220	-0.11147659334446924	
0.12	0.385	-0.09501582821808924	
0.125	-0.112	-0.06779279699653912	
0.13	-0.255	-0.0421342241730111	
0.135	0.360	-0.017623450892791177	
0.14	0.137	0.011344067809136023	
0.145	-0.309	0.030613293929719863	
0.15	0.073	0.03515202027927139	
0.155	0.363	0.03529160650407314	
0.16	-0.220	0.03919022365152054	
0.165	-0.048	0.0427784240424631	
0.17	0.606	0.05772588101314949	
0.175	-0.040	0.08652158540178224	
0.18	-0.205	0.10457069452125471	
0.185	0.466	0.1121783195325758	
0.19	0.208	0.1221321495943574	
0.195	-0.286	0.1250050451107157	
0.2	0.099	0.11071335925316171	
0.205	0.337	0.09050303268853721	
0.21	-0.292	0.06854470718980787	
0.215	-0.167	0.04197048156206737	
0.22	0.380	0.017180007080496433	
0.225	-0.161	0.001060977735462148	
0.23	-0.286	-0.01254013766526241	
0.235	0.324	-0.017300790040279505	
0.24	0.078	-0.013074747086294369	
0.245	-0.338	-0.0093436922104372	
0.25	0.029	-0.010864448555732632	
0.255	0.284	-0.015420414778792031	
0.26	-0.300	-0.018897352091772887	
0.265	-0.152	-0.021825036706985972	
0.27	0.470	-0.017518214842479517	
0.275	-0.097	-0.002311177468394163	
0.28	-0.255	0.013398147185245495	
0.285	0.340	0.024068968018226597	
0.29	0.072	0.029730213728508953	
0.295	-0.350	0.026415348905807434	
0.3	-0.002	0.012466748579550865	
0.305	0.206	-0.009408354668585596	
0.31	-0.364	-0.03422722836452117	
0.315	-0.228	-0.05762635416801071	
0.32	0.227	-0.07833088735133473	
0.325	-0.243	-0.09763778511481053	
0.33	-0.349	-0.10957653268905604	
0.335	0.160	-0.11359762073114629	
0.34	-0.068	-0.1174883868697125	
0.345	-0.419	-0.12178189469679913	
0.35	-0.071	-0.12517278088877248	
0.355	0.081	-0.13241201762430616	
0.36	-0.396	-0.14360046646832764	
0.365	-0.229	-0.14739666378081745	
0.37	0.391	-0.13705960170521667	
0.375	-0.038	-0.10600764637210429	
0.38	-0.048	-0.050610007078655234	
0.385	0.840	0.035835190562261754	
0.39	0.563	0.15433623562653073	
0.395	-0.129	0.26289165853472507	
0.4	0.318	0.3191070606765652	
0.405	0.457	0.3246427898171298	
0.41	-0.262	0.29406725388055116	
0.415	-0.171	0.23271657782384625	
0.42	0.327	0.15310517030252097	
0.425	-0.207	0.07575495452666339	
0.43	-0.341	0.011403609364246113	
0.435	0.172	-0.03698861371800968	
0.44	-0.048	-0.07484758389483286	
0.445	-0.390	-0.10111639641021021	
0.45	-0.017	-0.1105869737173512	
0.455	0.215	-0.11244980266069496	
0.46	-0.323	-0.10712714675427651	
0.465	-0.168	-0.09301055228370292	
0.47	0.382	-0.07481759643448449	
0.475	-0.148	-0.05557559058508371	
0.48	-0.223	-0.03350504474530813	
0.485	0.437	-0.005713909129263128	
0.49	0.178	0.027891694718273248	
0.495	-0.243	0.05773457635598319	
0.5	0.276	0.08473297913422878	
0.505	0.508	0.11149554868815921	
0.51	-0.184	0.13657956869633062	
0.515	0.026	0.15119140009900875	
0.52	0.658	0.16132370817960617	
0.525	-0.022	0.17315058222233348	
0.53	-0.132	0.17852415748565345	
0.535	0.602	0.1804989249334506	
0.54	0.267	0.19073145640236328	
