Time	Potential	EKG	Unnamed: 3
0.0	0.828	0.038364659911044915	
0.005	0.790	0.1680262794804415	
0.01	0.050	0.3034210832687092	
0.015	0.851	0.3993075245597868	
0.02	1.986	0.5522594405326416	
0.025	3.060	0.8805567347593791	
0.03	3.034	1.3915101940889356	
0.035	3.025	1.9563842090239933	
0.04	3.023	2.426993719597019	
0.045	3.022	2.7622008612911495	
0.05	3.026	2.9840172508995297	
0.055	3.028	3.100864046523976	
0.06	3.023	3.136339373603076	
0.065	3.025	3.138565269925145	
0.07	3.028	3.1225353686301043	
0.075	3.026	3.089386387207891	
0.08	3.023	3.062579911829369	
0.085	3.025	3.048908331464536	
0.09	3.026	3.0328045430421406	
0.095	3.026	3.0195480717086065	
0.1	3.026	3.022194544535139	
0.105	3.026	3.023021361041991	
0.11	3.038	3.0167414978898757	
0.115	3.058	3.0248046718069457	
0.12	2.611	3.016461002506454	
0.125	-0.272	2.8159856067656213	
0.13	-0.993	2.249843137035427	
0.135	-0.993	1.4135847117091895	
0.14	-0.995	0.5511970368072081	
0.145	-0.996	-0.16141815135991125	
0.15	-0.995	-0.6560330244359436	
0.155	-0.995	-0.9662110925368351	
0.16	-0.996	-1.1305267576791365	
0.165	-0.995	-1.1787119810304567	
0.17	-0.995	-1.1665546495275962	
0.175	-0.995	-1.1381243812459578	
0.18	-0.996	-1.0934481972806414	
0.185	-0.995	-1.0472648170372736	
0.19	-0.995	-1.022607125494124	
0.195	-0.996	-1.007428468033135	
0.2	-0.995	-0.9885210705599307	
0.205	-0.993	-0.984753416193212	
0.21	-0.995	-0.9910187394235414	
0.215	-0.986	-0.9850421877301934	
0.22	-0.617	-0.9654576029290778	
0.225	-0.889	-0.9298845090706008	
0.23	-0.775	-0.8821264455519552	
0.235	-0.349	-0.818635928053879	
0.24	-0.523	-0.7372453289651522	
0.245	-0.613	-0.6546727239797281	
0.25	-0.029	-0.564734488866102	
0.255	0.241	-0.44291975505235615	
0.26	-0.051	-0.28860816155071645	
0.265	0.835	-0.1044976418568496	
0.27	1.706	0.15883379116751237	
0.275	1.659	0.5215824574124679	
0.28	2.687	0.9660529210333794	
0.285	3.072	1.4777779309517773	
0.29	3.077	1.9963428592632797	
0.295	2.876	2.4411168229171043	
0.3	3.081	2.7695344423149626	
0.305	2.560	2.9478461382700165	
0.31	1.023	2.9119873157039553	
0.315	0.799	2.615484251019197	
0.32	0.576	2.134762696891946	
0.325	-0.428	1.5644537311824638	
0.33	-0.668	0.9580584341545988	
0.335	-0.523	0.3837296103122942	
0.34	-0.993	-0.10448790003336082	
0.345	-0.995	-0.4865558228377221	
0.35	-0.993	-0.7585617763919837	
0.355	-0.993	-0.9421150077815881	
0.36	-0.995	-1.0474217806050334	
0.365	-0.993	-1.0794040944553593	
0.37	-0.995	-1.0805738129436449	
0.375	-0.993	-1.0733141610965033	
0.38	-0.995	-1.049698063390006	
0.385	-0.993	-1.0226478426558745	
0.39	-0.995	-1.0126584041588105	
0.395	-0.995	-1.0043176091767099	
0.4	-0.786	-0.9796344120455104	
0.405	-0.688	-0.9433719347903783	
0.41	-0.929	-0.8993691628488762	
0.415	-0.578	-0.846284205765016	
0.42	-0.349	-0.776667751734087	
0.425	-0.795	-0.7033880910193837	
0.43	-0.842	-0.6606535691663593	
0.435	-0.566	-0.6516645830256504	
0.44	-0.951	-0.6716899384121416	
0.445	-0.995	-0.7173037968399064	
0.45	-0.993	-0.7796919718667157	
