Time	Potential	EKG	Unnamed: 3
0.0	-0.996	-0.045884510173505234	
0.005	-0.996	-0.1982292061983394	
0.01	-0.996	-0.42012064247372294	
0.015	-0.996	-0.6358040860823033	
0.02	-0.996	-0.8078002489447531	
0.025	-0.996	-0.9281918494022586	
0.03	-0.996	-0.9991663004992348	
0.035	-0.996	-1.0335956150204684	
0.04	-0.996	-1.043921543009497	
0.045	-0.996	-1.040565587108009	
0.05	-0.996	-1.029763140880359	
0.055	-0.996	-1.0184181712291136	
0.06	-0.996	-1.009656848965721	
0.065	-0.996	-1.0023071348389339	
0.07	-0.995	-0.997019183673482	
0.075	-0.995	-0.9952596409511119	
0.08	-0.993	-0.993988336574439	
0.085	-0.779	-0.9820590368283373	
0.09	-0.396	-0.9314099830531373	
0.095	-0.614	-0.8373594815000088	
0.1	-0.284	-0.7227554803408427	
0.105	0.020	-0.9430684454443411	
0.11	-0.731	-0.9430684454443411	
0.115	-0.993	-0.9430684454443411	
0.12	-0.995	-0.9430684454443411	
0.125	-0.996	-0.626135963467946	
0.13	-0.996	-0.7595484773055591	
0.135	-0.996	-0.865837346201763	
0.14	-0.996	-0.9430684454443411	
0.145	-0.996	-0.9937604865745562	
0.15	-0.996	-1.0158220980902253	
0.155	-0.996	-1.0222423890431358	
0.16	-0.996	-1.0242882654230723	
0.165	-0.996	-1.0190222889825473	
0.17	-0.996	-1.0089947400893875	
0.175	-0.995	-1.0051983347983886	
0.18	-0.996	-1.001987605283324	
0.185	-0.996	-0.9955312119172725	
0.19	-0.995	-0.9938400920542748	
0.195	-0.996	-0.9972884611447235	
0.2	-0.996	-0.9937700618001757	
0.205	-0.996	-0.9927294577365824	
0.21	-0.996	-0.996688415325314	
0.215	-0.996	-0.9973261587501616	
0.22	-0.996	-0.9933693523651403	
0.225	-0.996	-0.99627075830717	
0.23	-0.996	-0.9986122557765047	
0.235	-0.996	-0.9940504873140207	
0.24	-0.995	-0.9944741328950383	
0.245	-0.996	-0.9990371820741912	
0.25	-0.996	-0.9956831553996337	
0.255	-0.996	-0.9929818599375101	
0.26	-0.996	-0.9982583922402011	
0.265	-0.998	-0.9977627420532827	
0.27	-0.996	-0.9924809391205534	
0.275	-0.996	-0.9973725134985484	
0.28	-0.996	-1.0004981939490036	
0.285	-0.996	-0.9943731596001567	
0.29	-0.995	-0.9939586065998893	
0.295	-0.996	-1.0000924371520943	
0.3	-0.996	-0.9955607994374025	
0.305	-0.996	-0.991931268492637	
0.31	-0.996	-0.999060126052666	
0.315	-0.996	-0.9983739238231538	
0.32	-0.996	-0.9912337964879416	
0.325	-0.996	-0.996514754395214	
0.33	-0.996	-1.0007393231907225	
0.335	-0.996	-0.9924309775627751	
0.34	-0.995	-0.9932357813473137	
0.345	-0.995	-1.0015582196089265	
0.35	-0.995	-0.9953957125072468	
0.355	-0.877	-0.9844673415413052	
0.36	-0.993	-0.9811558189680696	
0.365	-0.903	-0.9672303061173231	
0.37	-0.399	-0.921506284939986	
0.375	-0.430	-0.8376169936180837	
0.38	-0.610	-0.7304266638946598	
0.385	-0.019	-0.6072834435198513	
0.39	0.620	-0.44115598398171785	
0.395	0.249	-0.22027061721972088	
0.4	0.976	0.03761449301719807	
0.405	1.885	0.34927105372017664	
0.41	1.236	0.6988719689774382	
0.415	1.173	1.003614004794961	
0.42	2.184	1.2449203925043861	
0.425	1.981	1.4685376167034943	
0.43	1.312	1.6481137655853364	
0.435	2.067	1.7552691704869012	
0.44	2.346	1.8377118852569996	
0.445	1.587	1.911706429658391	
0.45	2.001	1.9563309480547668	
0.455	2.866	2.0111963055897744	
0.46	2.366	2.116661227993534	
0.465	2.533	2.251098932897707	
0.47	3.078	2.3994336117041275	
0.475	3.075	2.558719316167304	
0.48	3.078	2.728701111023578	
0.485	3.069	2.8924288859487666	
0.49	3.066	2.998912207285593	
0.495	3.072	3.0523638091988317	
0.5	3.069	3.0953910452541447	
0.505	3.063	3.1154914384946286	
0.51	3.067	3.099243781418267	
0.515	3.072	3.0919560025373256	
0.52	3.066	3.097052831490939	
0.525	3.067	3.0794592562935383	
0.53	3.075	3.065066375040456	
0.535	3.071	3.0771947887188533	
0.54	3.069	3.0742786638377178	
0.545	3.075	3.059287298724512	
0.55	3.078	3.0706957695188617	
0.555	3.074	3.0805944586291387	
0.56	3.080	3.066209300385717	
0.565	2.967	3.0643556941027446	
0.57	3.078	3.069604572945324	
0.575	3.083	3.0521398525602432	
0.58	2.218	3.0045032658551696	
0.585	2.740	2.9204418499747407	
0.59	2.788	2.8161411256201117	
0.595	1.805	2.6954255798864404	
0.6	2.033	2.5468970394256565	
0.605	2.643	2.4013601812788057	
0.61	1.844	2.2869961982044114	
0.615	1.624	2.1843754214398503	
0.62	2.433	2.095381657784543	
0.625	2.073	2.040079800627221	
0.63	1.421	1.999931945555074	
0.635	2.076	1.9574897682122867	
0.64	2.203	1.9240268385305974	
0.645	1.260	1.8919459806523313	
0.65	1.625	1.840965020527471	
0.655	2.186	1.7906907120988975	
0.66	1.405	1.751116885593204	
0.665	1.262	1.7086314349134304	
0.67	2.116	1.6696239722721458	
0.675	1.741	1.6540280526175313	
0.68	1.000	1.6397917365072074	
0.685	1.616	1.604174557443168	
0.69	1.743	1.554644048702864	
0.695	0.803	1.4969395405303292	
0.7	1.074	1.4189898255610545	
0.705	1.666	1.3375934581971496	
0.71	0.805	1.2645569197535576	
0.715	0.588	1.1841359170743169	
0.72	1.376	1.1014127700099967	
0.725	0.959	1.0319969479017461	
0.73	0.232	0.9650992317954699	
0.735	0.892	0.8876281237695545	
0.74	1.046	0.8160246095101662	
0.745	0.191	0.7563454441296215	
0.75	0.567	0.7030350708552338	
0.755	1.216	0.6701246530182244	
0.76	0.415	0.6602342018860904	
0.765	0.287	0.6528699965028046	
0.77	1.171	0.6488479594210347	
0.775	0.919	0.6659888393128792	
0.78	0.388	0.7037630436282099	
0.785	1.245	0.7548581244918469	
0.79	1.505	0.8322011501897212	
0.795	0.634	0.921066490818121	
0.8	0.964	0.9910056059717072	
0.805	1.523	1.0372834383052607	
