Time	Potential	EKG	Unnamed: 3
0.0	-0.179	-0.006139417346497216	
0.005	0.036	-0.021228154179976377	
0.01	-0.364	-0.05606983464685698	
0.015	-0.277	-0.1007535508381409	
0.02	0.142	-0.13354242754926876	
0.025	-0.216	-0.146276704623311	
0.03	-0.376	-0.15527516447876355	
0.035	0.029	-0.16325676331018085	
0.04	0.000	-0.1591595520270933	
0.045	-0.317	-0.1481262341377078	
0.05	0.052	-0.12936598048404796	
0.055	0.547	-0.08224941761406143	
0.06	-0.051	-0.006322098897207882	
0.065	0.026	0.06406670184701119	
0.07	0.631	0.1227124988679825	
0.075	0.047	0.17610198311893027	
0.08	-0.243	0.19386585843359613	
0.085	0.146	0.16676545090551326	
0.09	-0.023	0.11396922798822408	
0.095	-0.422	0.04481984520710137	
0.1	-0.211	-0.03287393947975276	
0.105	0.015	-0.10460586281278719	
0.11	-0.373	-0.1601884720479559	
0.115	-0.306	-0.1949707167557308	
0.12	0.073	-0.21139584857216182	
0.125	-0.246	-0.21437975611909463	
0.13	-0.341	-0.20863948087967102	
0.135	0.148	-0.18936341042989502	
0.14	0.017	-0.15700259425550828	
0.145	-0.388	-0.1300385368029693	
0.15	-0.116	-0.11639626352317806	
0.155	0.223	-0.10906837415486884	
0.16	-0.260	-0.09699804372598436	
0.165	-0.161	-0.08303569809898491	
0.17	0.374	-0.06158855477951357	
0.175	-0.064	-0.03280582509242936	
0.18	-0.225	-0.009182393061875875	
0.185	0.259	0.008336809471126382	
0.19	0.145	0.023076268358535088	
0.195	-0.240	0.03224232196733049	
0.2	0.073	0.03597396144100828	
0.205	0.343	0.04041161138530261	
0.21	-0.208	0.04435332606759686	
0.215	-0.139	0.04087164816644217	
0.22	0.426	0.03707619150935572	
0.225	-0.016	0.04289261102858484	
0.23	-0.182	0.050373647434656235	
0.235	0.382	0.060899633285001656	
0.24	0.298	0.08318525372862168	
0.245	-0.226	0.10365877845743446	
0.25	0.039	0.04087164816644217	
0.255	0.334	0.09679694043136639	
0.26	-0.222	0.07791186419662818	
0.265	-0.145	0.05678425179975889	
0.27	0.415	0.03954556623951516	
0.275	-0.086	0.03269513966607505	
