Time	Potential	EKG	Unnamed: 3
0.0	0.156	0.007172641866700282	
0.005	0.151	0.031165656502806286	
0.01	0.046	0.05971977743965555	
0.015	0.102	0.07898328019946053	
0.02	0.046	0.08728607152548622	
0.025	-0.049	0.08182251866336063	
0.03	-0.089	0.057782492928483135	
0.035	-0.104	0.020291150918993507	
0.04	-0.109	-0.02095710640084622	
0.045	-0.121	-0.058317061400761885	
0.05	-0.162	-0.0888419166065427	
0.055	-0.118	-0.11376146585081674	
0.06	-0.064	-0.1262923205182661	
0.065	-0.054	-0.12303959834278426	
0.07	0.055	-0.10364833420182673	
0.075	0.064	-0.07015617565689672	
0.08	0.128	-0.02624926881401719	
0.085	0.261	0.02732908304426167	
0.09	0.250	0.09006679358298485	
0.095	0.270	0.15162434064866248	
0.1	0.345	0.20714849640555613	
0.105	0.464	0.2612851585798658	
0.11	0.453	0.3186858825080122	
0.115	0.403	0.3709010959030715	
0.12	0.484	0.4083478932380828	
0.125	0.501	0.4378665564534409	
0.13	0.576	0.4657407757850375	
0.135	0.686	0.5023046651106756	
0.14	0.762	0.5520865226828668	
0.145	0.699	0.6086626129022084	
0.15	0.675	0.6561110364560501	
0.155	0.638	0.6812214025703938	
0.16	0.542	0.6827158965735827	
0.165	0.560	0.6639352044141811	
0.17	0.635	0.6373009839086538	
0.175	0.634	0.6208866297033734	
0.18	0.589	0.6128080578954125	
0.185	0.492	0.6022241406437179	
0.19	0.478	0.5800110948300329	
0.195	0.553	0.5547745840249705	
0.2	0.634	0.5421621015561922	
0.205	0.684	0.5511419841136285	
0.21	0.722	0.5797804445357845	
0.215	0.715	0.6180278763600813	
0.22	0.745	0.6561892228344417	
0.225	0.712	0.6888329791888141	
0.23	0.803	0.7149233694578017	
0.235	0.930	0.745216546953287	
0.24	1.002	0.7919501568327418	
0.245	0.831	0.8418472919535266	
0.25	0.481	0.8571047209152796	
0.255	0.142	0.7949376038005251	
0.26	-0.048	0.650798187228274	
0.265	-0.032	0.46113801041153324	
0.27	0.088	0.2811211795954114	
0.275	0.258	0.15886446362227727	
0.28	0.585	0.125121138571409	
0.285	0.842	0.1902148012574801	
0.29	0.990	0.33685547388524845	
0.295	1.061	0.5259534126397594	
0.3	1.115	0.7171816969774926	
0.305	1.010	0.8768652077289932	
0.31	0.965	0.9828226633149075	
0.315	0.909	1.0311680953886675	
0.32	0.858	1.0329867408890014	
0.325	0.867	1.0037905546850225	
0.33	0.846	0.9631415083381483	
0.335	0.872	0.9241206269753506	
0.34	0.892	0.8947874492627788	
0.345	1.017	0.8850500255027918	
0.35	1.104	0.9022286984494227	
0.355	1.087	0.9438368993478599	
0.36	1.026	0.9878848131738268	
0.365	1.042	1.0212165290196988	
0.37	1.135	1.0439504076617034	
0.375	1.158	1.0688216084859214	
0.38	1.202	1.0991853531835856	
0.385	1.179	1.1290530537977368	
0.39	1.231	1.1567653292685587	
0.395	1.269	1.1841078665175986	
0.4	1.165	1.206166638739278	
0.405	1.031	1.2077430736676902	
0.41	0.906	1.1769443415062815	
0.415	0.788	1.112249291140673	
0.42	0.602	1.0168461211205782	
0.425	0.408	0.8927997057303911	
0.43	0.366	0.7502564572555115	
0.435	0.241	0.6050335390035533	
0.44	0.036	0.4627284483348113	
0.445	0.007	0.32214387930760624	
0.45	-0.011	0.19519081118322945	
0.455	-0.003	0.09577937091608346	
0.46	0.033	0.030013005466279007	
0.465	0.041	-0.002744022373437268	
0.47	0.067	-0.010142009180110597	
0.475	0.082	-0.0001297589814680236	
0.48	0.020	0.016234948402893655	
0.485	-0.066	0.023959433518789052	
0.49	-0.118	0.0127634252562444	
0.495	-0.100	-0.013832717417039526	
0.5	-0.098	-0.04287959021759115	
0.505	-0.101	-0.0682307072526811	
0.51	-0.060	-0.08395745537115577	
0.515	-0.057	-0.08978673341984492	
0.52	-0.055	-0.08616179990008277	
0.525	-0.049	-0.07909803365050967	
0.53	-0.046	-0.06978122384342288	
0.535	-0.031	-0.060041916536116645	
0.54	-0.081	-0.05318611765267389	
0.545	-0.075	-0.05185322349485336	
0.55	-0.119	-0.05792613506929187	
0.555	-0.116	-0.07119613861235281	
0.56	-0.141	-0.08595180833284499	
0.565	-0.208	-0.10584556811878723	
0.57	-0.223	-0.1321550558467826	
0.575	-0.269	-0.16306190880097154	
0.58	-0.262	-0.19581045464951896	
0.585	-0.219	-0.2220513497244622	
0.59	-0.207	-0.2361333961264002	
0.595	-0.199	-0.23684153051849763	
0.6	-0.200	-0.23196026283561225	
0.605	-0.219	-0.2241832419623134	
0.61	-0.184	-0.21591891480840228	
0.615	-0.145	-0.20686673749910522	
0.62	-0.078	-0.1891605170554015	
0.625	-0.042	-0.16200880140341914	
0.63	0.015	-0.12481546043085076	
0.635	-0.032	-0.08611133636177132	
0.64	-0.196	-0.06213219268124128	
0.645	-0.355	-0.07485454326567212	
0.65	-0.471	-0.13104179865939636	
0.655	-0.521	-0.21817273133865045	
0.66	-0.501	-0.3138470155345228	
0.665	-0.428	-0.3929024721408262	
0.67	-0.301	-0.4361699155719691	
0.675	-0.139	-0.4299026255635099	
0.68	0.142	-0.36880182307609005	
0.685	0.936	-0.22012067889079606	
0.69	1.778	0.0680916177669379	
0.695	2.458	0.5183540149907043	
0.7	2.744	1.0788619400483026	
0.705	2.965	1.6587317564610276	
0.71	3.083	2.1812216716352575	
0.715	2.909	2.589975038952952	
0.72	2.501	2.838532932042005	
0.725	2.085	2.899016533610455	
