Time	Potential	EKG	Unnamed: 3
0.0	-0.995	-0.046116093703885946	
0.005	-0.995	-0.19876082306865064	
0.01	-0.996	-0.4185357431958868	
0.015	-0.996	-0.6346074707233704	
0.02	-0.996	-0.8085518925440711	
0.025	-0.995	-0.9269240928780343	
0.03	-0.995	-0.9985311282583056	
0.035	-0.996	-1.0332870683882045	
0.04	-0.995	-1.0431603852077702	
0.045	-0.995	-1.0386737050424786	
0.05	-0.995	-1.029077341467402	
0.055	-0.995	-1.0181707399449782	
0.06	-0.995	-1.00784060155207	
0.065	-0.993	-1.0010243411969366	
0.07	-0.995	-0.9960705560692354	
0.075	-0.995	-0.992889995766351	
0.08	-0.992	-0.9921049293492146	
0.085	-0.871	-0.9860220239259164	
0.09	-0.804	-0.9637641823110022	
0.095	-0.810	-0.9271679889099999	
0.1	-0.757	-0.8851722830386607	
0.105	-0.726	-0.8406290234272962	
0.11	-0.683	-0.7980679449248844	
0.115	-0.588	-0.7534180629149687	
0.12	-0.483	-0.6995964462160571	
0.125	-0.410	-0.6357599303447243	
0.13	-0.330	-0.5626352819174296	
0.135	-0.220	-0.48083053363841005	
0.14	-0.150	-0.3953666162076921	
0.145	-0.182	-0.3136292667328026	
0.15	-0.081	-0.24231911720228247	
0.155	0.127	-0.17108337916442704	
0.16	0.079	-0.0952343355079241	
0.165	0.188	-0.017859442019938967	
0.17	0.385	0.06381843922635913	
0.175	0.481	0.15743034139745968	
0.18	0.440	0.2558478066462474	
0.185	0.473	0.34325733288132443	
0.19	0.592	0.41404261867378167	
0.195	0.531	0.47203580047476296	
0.2	0.571	0.5164873870213679	
0.205	0.663	0.5533373458556672	
0.21	0.589	0.5806793949720317	
0.215	0.589	0.5997741684922736	
0.22	0.706	0.6151090503408576	
0.225	0.676	0.6305925461924967	
0.23	0.545	0.6404526950732977	
0.235	0.727	0.6453402475127858	
0.24	0.887	0.6614192581243703	
0.245	0.803	0.6967915191689642	
0.25	0.924	0.7453020123869724	
0.255	1.078	0.8057035221740346	
0.26	1.052	0.8746763478440003	
0.265	0.970	0.9384370915379641	
0.27	1.092	0.9882795321918272	
0.275	1.184	1.0287958902029564	
0.28	1.147	1.0691916506429284	
0.285	1.112	1.106308091583337	
0.29	0.962	1.1206341935260582	
0.295	0.516	1.0815845454962525	
0.3	0.308	0.9710860312976295	
0.305	0.357	0.8079273767096387	
0.31	0.490	0.6457364549433484	
0.315	0.637	0.5372829711768177	
0.32	0.973	0.5144734016124854	
0.325	1.245	0.5829794841584728	
0.33	1.168	0.7209992115627675	
0.335	1.333	0.8852892506809595	
0.34	1.453	1.0468420046029698	
0.345	1.210	1.1815217962382303	
0.35	1.268	1.2679794148065162	
0.355	1.390	1.316056756024509	
0.36	1.399	1.3447312680658126	
0.365	1.292	1.3630863432340254	
0.37	1.333	1.3694324093018	
0.375	1.320	1.3620156206625547	
0.38	1.179	1.3419152440011495	
0.385	1.291	1.3172576817895811	
0.39	1.421	1.3009462350645054	
