Time	Potential	EKG	Unnamed: 3
0.0	-0.489	-0.02811227369339314	
0.005	-0.303	-0.0888740827233751	
0.01	0.135	-0.1434912452778328	
0.015	-0.382	-0.17370684878919285	
0.02	-0.469	-0.20352846196533775	
0.025	0.159	-0.22471069612961458	
0.03	-0.152	-0.2182514154495092	
0.035	-0.543	-0.20953651573808837	
0.04	-0.091	-0.21454890713193492	
0.045	0.046	-0.21392995750634794	
0.05	-0.478	-0.20629771555435944	
0.055	-0.268	-0.2076290061078348	
0.06	0.249	-0.2015610763289722	
0.065	-0.321	-0.1801073223546774	
0.07	-0.422	-0.16853918904746348	
0.075	0.286	-0.15979691667802587	
0.08	-0.077	-0.1364542259548835	
0.085	-0.460	-0.1192399472100863	
0.09	0.043	-0.1153441327884093	
0.095	0.170	-0.10903536765070096	
0.1	-0.451	-0.1009760041245146	
0.105	-0.253	-0.10949225275653943	
0.11	0.274	-0.1210736023488262	
0.115	-0.333	-0.12312576542410249	
0.12	-0.486	-0.13533635676213293	
0.125	0.065	-0.16037724213334575	
0.13	-0.201	-0.18457243760948977	
0.135	-0.573	-0.20750139559660194	
0.14	-0.126	-0.23044680826492323	
0.145	-0.028	-0.24637522704989584	
0.15	-0.539	-0.2562254264844512	
0.155	-0.337	-0.26333584890272177	
0.16	0.104	-0.26595426009552936	
0.165	-0.401	-0.26196655064663743	
0.17	-0.507	-0.25889641156301885	
0.175	0.155	-0.2531916022367258	
0.18	0.049	-0.2277256580174618	
0.185	-0.211	-0.17552531952407394	
0.19	0.631	-0.08461444611201754	
0.195	0.672	0.04617271881219068	
0.2	-0.329	0.16261645971230054	
0.205	-0.314	-0.2531916022367258	
0.21	-0.115	0.12896868160430952	
0.215	-0.626	-0.0026445873230331565	
0.22	-0.715	-0.15339356168320037	
0.225	-0.140	-0.28422083199163484	
0.23	-0.248	-0.37278786999493024	
0.235	-0.565	-0.40737979826416465	
0.24	-0.079	-0.3940277075435892	
0.245	0.098	-0.3533783444322326	
0.25	-0.451	-0.30020683671968285	
0.255	-0.224	-0.24610596476374358	
0.26	0.327	-0.19517485480925634	
0.265	-0.303	-0.15229271280896392	
0.27	-0.384	-0.12384827657968012	
0.275	0.353	-0.10233613640260236	
0.28	-0.025	-0.07994290411915464	
0.285	-0.396	-0.06325248909805753	
0.29	0.182	-0.04842648015388942	
0.295	0.397	-0.025912532848375584	
0.3	-0.330	0.0019239901762594254	
0.305	-0.082	0.020945166737774346	
0.31	0.664	0.038630734908615266	
0.315	-0.082	0.07021394907771775	
0.32	-0.147	0.09870497240420484	
0.325	0.849	0.13540333433531687	
0.33	0.509	0.20108027366774658	
0.335	-0.143	0.271083375662395	
0.34	0.654	0.32090140749852	
0.345	0.867	0.3694608849596865	
0.35	-0.097	0.41243260152408556	
0.355	0.190	0.41886416453155695	
0.36	0.881	0.40402664849943914	
0.365	-0.034	0.385066938560066	
0.37	-0.237	0.341458578532934	
0.375	0.497	0.2755591982347137	
0.38	0.017	0.20614669903196733	
0.385	-0.448	0.13197830869744795	
0.39	-0.019	0.05589480535340595	
0.395	0.123	-0.019489607512697196	
0.4	-0.465	-0.0825097825605185	
0.405	-0.271	-0.12611909990615022	
0.41	0.211	-0.15602308322725625	
0.415	-0.372	-0.17689484650467485	
0.42	-0.468	-0.19045641381419232	
0.425	0.164	-0.1954856087524369	
0.43	-0.158	-0.19789940789727034	
0.435	-0.532	-0.19995366273582266	
0.44	-0.063	-0.1970861717645398	
0.445	0.049	-0.19855978592526724	
0.45	-0.506	-0.20252420447100744	
0.455	-0.294	-0.2030757725189929	
0.46	0.214	-0.20203279523571555	
0.465	-0.364	-0.19994565164649364	
0.47	-0.463	-0.19644317594930255	
0.475	0.162	-0.1914387542762625	
0.48	-0.143	-0.1889411119233836	
0.485	-0.501	-0.18699723999789075	
0.49	0.001	-0.17900987778008204	
0.495	0.175	-0.1675365525982822	
0.5	-0.456	-0.15461862896124207	
0.505	-0.237	-0.14205334116701337	
0.51	0.335	-0.1329491619779985	
0.515	-0.282	-0.12202191260458721	
0.52	-0.367	-0.11048567684781727	
0.525	0.312	-0.09833207408644656	
0.53	-0.106	-0.08996491712897692	
0.535	-0.501	-0.09210636150908198	
0.54	-0.053	-0.10494511623391037	
0.545	0.060	-0.12748986064873885	
0.55	-0.504	-0.15472056137321738	
0.555	-0.321	-0.17502744397935294	
0.56	0.153	-0.19384764460110657	
0.565	-0.375	-0.21111308347047703	
0.57	-0.486	-0.2195323810553848	
0.575	0.109	-0.2211864813015457	
0.58	-0.160	-0.22399958255290967	
0.585	-0.526	-0.22223524874660527	
0.59	-0.070	-0.21378693027469095	
0.595	0.033	-0.2104273371236555	
0.6	-0.486	-0.21195457179159116	
0.605	-0.147	-0.2009440537967328	
0.61	0.846	-0.1495795087975065	
0.615	0.246	-0.0412794102858666	
0.62	0.049	0.09533245381305941	
0.625	0.822	0.21803467739930418	
0.63	-0.024	0.2919177819240721	
0.635	-0.648	0.27546520689710896	
0.64	-0.337	0.1663092599574248	
0.645	-0.250	-0.0012944929565715376	
0.65	-0.675	-0.17309787859669967	
0.655	-0.419	-0.2959180471422412	
0.66	0.085	-0.3614412980273092	
0.665	-0.390	-0.3834116593743652	
0.67	-0.475	-0.36672161018025096	
0.675	0.159	-0.3247343825042749	
0.68	-0.117	-0.28107611191156656	
0.685	-0.459	-0.23766593466734504	
0.69	0.083	-0.18844948192604025	
0.695	0.248	-0.14418243211835519	
0.7	-0.404	-0.1064544184694767	
0.705	-0.179	-0.07892156503621162	
0.71	0.448	-0.060151899132812395	
0.715	-0.210	-0.04366654762146243	
0.72	-0.292	-0.027929701942951017	
0.725	0.545	-0.006366570848937303	
0.73	0.141	0.02492114950279389	
0.735	-0.321	0.05296716071141649	
0.74	0.387	0.07975907972115365	
0.745	0.645	0.11706767141428899	
0.75	-0.169	0.16323469015517555	
0.755	0.179	0.20202455890407353	
0.76	1.006	0.24517125175389004	
0.765	0.228	0.30424320817462314	
0.77	0.001	0.35683286007554504	
0.775	0.971	0.39278078567112884	
0.78	0.523	0.4270316509420627	
0.785	-0.161	0.4458064762254387	
0.79	0.571	0.4356870379494992	
0.795	0.638	0.4131662088214519	
0.8	-0.291	0.3772780914967756	
0.805	-0.124	0.3108965675036909	
0.81	0.481	0.22408422957408247	
0.815	-0.248	0.1394180609811751	
0.82	-0.385	0.06490354932283085	
0.825	0.284	0.0035611640751036	
0.83	-0.112	-0.048908613483662725	
0.835	-0.514	-0.09193152334287108	
0.84	-0.039	-0.12247779725735716	
0.845	0.114	-0.14898576864440127	
0.85	-0.482	-0.16843150133320514	
0.855	-0.292	-0.17505927968359974	
0.86	0.222	-0.1801820066495742	
0.865	-0.388	-0.18748317710630388	
0.87	-0.489	-0.19292441149410233	
0.875	0.146	-0.19663374980701948	
0.88	-0.169	-0.20297546678227976	
0.885	-0.561	-0.20873880589933472	
0.89	-0.088	-0.20952416462051182	
0.895	0.053	-0.2141412954024445	
0.9	-0.497	-0.2193306635338412	
0.905	-0.282	-0.21397396291364015	
0.91	0.280	-0.20229631831569062	
0.915	-0.314	-0.18750171887798078	
0.92	-0.419	-0.1698192702462619	
0.925	0.237	-0.1526585309860456	
0.93	-0.074	-0.14006339334350473	
0.935	-0.445	-0.1296913256879555	
