Time	Potential	EKG	Unnamed: 3
0.0	0.064	0.008401860469880246	
0.005	0.355	0.03364355188984501	
0.01	-0.593	0.030228763367328354	
0.015	-0.279	-0.01108898498227555	
0.02	0.610	-0.04694480504756899	
0.025	-0.389	-0.052633537953391984	
0.03	-0.531	-0.07234713489358247	
0.035	0.482	-0.09269209979580385	
0.04	-0.072	-0.0891780355847106	
0.045	-0.634	-0.09234193167564052	
0.05	0.131	-0.10733393179560144	
0.055	0.442	-0.09902660542313499	
0.06	-0.553	-0.07763520779085667	
0.065	-0.264	-0.07362243564685302	
0.07	0.590	-0.07253411247397373	
0.075	-0.375	-0.06052970954939403	
0.08	-0.506	-0.0665084579120567	
0.085	0.492	-0.07521524020682974	
0.09	-0.055	-0.0695576937183573	
0.095	-0.610	-0.07346447339793674	
0.1	0.157	-0.08371589972891254	
0.105	0.491	-0.07397364138803043	
0.11	-0.505	-0.05078833564080565	
0.115	-0.198	-0.03734161395040034	
0.12	0.780	-0.020650579389576096	
0.125	-0.273	0.010104495140568	
0.13	-0.439	0.02451318602571556	
0.135	0.622	0.027636246137014223	
0.14	0.079	0.03926776698412881	
0.145	-0.558	0.037892783676371555	
0.15	0.241	0.02640387700164703	
0.155	0.562	0.027901687525369596	
0.16	-0.483	0.03664382462932535	
0.165	-0.201	0.03474991124092584	
0.17	0.736	0.029754926049217187	
0.175	-0.302	0.032191842703639166	
0.18	-0.470	0.023734146188516644	
0.185	0.611	0.013958336464381209	
0.19	0.096	0.016240392590589126	
0.195	-0.543	0.01668092622603328	
0.2	0.258	0.015145462211073829	
0.205	0.622	0.027611490385208142	
0.21	-0.436	0.04953757163860454	
0.215	-0.171	0.060727076040766	
0.22	0.776	0.06579826899355262	
0.225	-0.270	0.07060052919131841	
0.23	-0.456	0.062093746086648464	
0.235	0.582	0.047874881626375515	
0.24	0.120	0.040304046113664574	
0.245	-0.499	0.033789795344211726	
0.25	0.369	0.03761537283226711	
0.255	0.744	0.06519488742743668	
0.26	-0.407	0.1047689164554712	
0.265	-0.192	0.12260161290823486	
0.27	0.736	0.11755744677730283	
0.275	-0.268	0.10227387859822243	
0.28	-0.439	0.07758051503754888	
0.285	0.627	0.05648145450333137	
0.29	0.175	0.05045191452174942	
0.295	-0.496	0.05015366519110047	
0.3	0.300	0.05382417975903492	
0.305	0.663	0.06964325093298561	
0.31	-0.415	0.08931851658504375	
0.315	-0.157	0.09945289444769251	
0.32	0.819	0.10108134935472898	
0.325	-0.218	0.10313987540580628	
0.33	-0.416	0.09616810219892521	
0.335	0.631	0.08581595372325525	
0.34	0.190	0.0816403540671661	
0.345	-0.505	0.0767369158820258	
0.35	0.242	0.0718639722384109	
0.355	0.614	0.07099712447616044	
0.36	-0.418	0.07509413273541032	
0.365	-0.166	0.07725655484583435	
0.37	0.809	0.07840482592874083	
0.375	-0.204	0.08315663488738892	
0.38	-0.407	0.08186056179210244	
0.385	0.640	0.07996444558745652	
0.39	0.218	0.08285222823164676	
0.395	-0.477	0.08548516603281073	
0.4	0.276	0.08779367782378196	
0.405	0.678	0.09627519615120783	
0.41	-0.401	0.10701842284572102	
0.415	-0.177	0.11101847237391889	
0.42	0.796	0.10658653672961696	
0.425	-0.191	0.10129083040611786	
0.43	-0.418	0.09261834222452114	
0.435	0.608	0.08295815304099163	
0.44	0.181	0.077090272431115	
0.445	-0.500	0.06936719819970844	
0.45	0.206	0.06362061053361895	
0.455	0.639	0.0624835884080763	
0.46	-0.404	0.06808445329833962	
0.465	-0.200	0.07278543000232476	
0.47	0.741	0.07165131816823223	
0.475	-0.218	0.06748460314160948	
0.48	-0.435	0.05844334612283824	
0.485	0.588	0.05286516342202895	
0.49	0.203	0.052326294589944394	
0.495	-0.499	0.05232871675498424	
0.5	0.178	0.053400986781670816	
0.505	0.616	0.054644162290260166	
0.51	-0.399	0.060208603482301205	
0.515	-0.191	0.06555095411164408	
0.52	0.767	0.0676680979735386	
0.525	-0.207	0.06971709603457735	
0.53	-0.441	0.06528852797250582	
