Time	Potential	EKG	Unnamed: 3
0.0	-0.060	-0.0028867654200821725	
0.005	0.036	-0.005714286503468938	
0.01	-0.011	-0.008933060977540187	
0.015	-0.057	-0.009748399780453375	
0.02	0.013	-0.011551485923336807	
0.025	-0.057	-0.016142516489848865	
0.03	-0.136	-0.02742911216994915	
0.035	-0.032	-0.0419552909246656	
0.04	0.001	-0.0511673520482175	
0.045	-0.092	-0.0545956655030191	
0.05	-0.058	-0.05485340360761056	
0.055	-0.034	-0.054441664802301955	
0.06	-0.119	-0.059136282213305386	
0.065	-0.141	-0.0689073555773973	
0.07	-0.040	-0.07825932213841724	
0.075	-0.072	-0.08514587001752519	
0.08	-0.147	-0.08869951959478867	
0.085	-0.022	-0.08878361676772482	
0.09	-0.026	-0.08400075566293996	
0.095	-0.148	-0.07887254472529232	
0.1	-0.109	-0.07886915877319252	
0.105	0.001	-0.08016397162160319	
0.11	-0.093	-0.0792712321142821	
0.115	-0.124	-0.07608590884714578	
0.12	0.090	-0.0700204750362986	
0.125	0.058	-0.052105272538461596	
0.13	-0.035	-0.026938135485687565	
0.135	0.120	-0.0006873984568852233	
0.14	0.117	0.026154593530161696	
0.145	-0.049	0.04494149413955342	
0.15	-0.028	0.04908012795195696	
0.155	0.091	0.043017526075144696	
0.16	-0.084	0.030664369129279154	
0.165	-0.147	0.010774771133088664	
0.17	-0.043	-0.01790781661683082	
0.175	-0.087	-0.04705949733181659	
0.18	-0.148	-0.07006340893205697	
0.185	-0.061	-0.08564961196596729	
0.19	0.004	-0.0907417548496319	
0.195	-0.129	-0.08812617779099072	
0.2	-0.090	-0.082946638692591	
0.205	-0.019	-0.07889557742684677	
0.21	-0.116	-0.07836162937707122	
0.215	-0.139	-0.07927887176511791	
0.22	-0.011	-0.0808374166436236	
0.225	-0.064	-0.08104959730236543	
0.23	-0.133	-0.07914337443478592	
0.235	-0.020	-0.07662060977941887	
0.24	-0.006	-0.07069418129029714	
0.245	-0.124	-0.06519387646305823	
0.25	-0.103	-0.0629609881150116	
0.255	-0.003	-0.0648268757906947	
0.26	-0.089	-0.06738509917509114	
0.265	-0.101	-0.067321402220863	
0.27	0.032	-0.06378461383011688	
0.275	-0.020	-0.05603827324544099	
0.28	-0.101	-0.04819938782758666	
0.285	-0.031	-0.04360607241287841	
0.29	-0.032	-0.042662123508746624	
0.295	-0.124	-0.048233977048261205	
0.3	-0.095	-0.05596763958546532	
0.305	-0.013	-0.06277616759895374	
0.31	-0.104	-0.0694025462126466	
0.315	-0.139	-0.07536754671621165	
0.32	-0.013	-0.07874592949123636	
0.325	-0.068	-0.08001107514033454	
0.33	-0.124	-0.08025476531727518	
0.335	-0.025	-0.07659725632709419	
0.34	-0.032	-0.07159344892203096	
0.345	-0.124	-0.06927790500802844	
0.35	-0.072	-0.068018856342355	
0.355	0.096	-0.06169187301561076	
0.36	0.055	-0.043378187256602106	
0.365	-0.078	-0.01945891650663195	
0.37	-0.002	-0.004734200513677812	
0.375	-0.032	-0.005958563117774448	
0.38	-0.098	-0.014314395629404309	
0.385	0.013	-0.020607517145202522	
0.39	0.053	-0.022524056476114412	
0.395	-0.138	-0.02431109014538545	
0.4	-0.107	-0.03206710749295139	
0.405	0.055	-0.04164242069526407	
0.41	-0.100	-0.04838024572492031	
0.415	-0.113	-0.052509172178371276	
0.42	0.038	-0.0546839976118728	
0.425	-0.013	-0.05190811559266244	
0.43	-0.116	-0.04737108125648478	
0.435	-0.029	-0.04363403417388664	
0.44	0.049	-0.04147156530347795	
0.445	-0.086	-0.03730592200762611	
0.45	-0.045	-0.032104323743654024	
0.455	0.039	-0.028631318505830082	
0.46	-0.057	-0.027362081773330604	
0.465	-0.077	-0.027531100441687502	
0.47	0.006	-0.027691559767618834	
0.475	-0.046	-0.03189681387841741	
0.48	-0.095	-0.03738078901929574	
0.485	-0.042	-0.041630558896769004	
0.49	-0.031	-0.04745813236928897	
0.495	-0.139	-0.056333091645249585	
0.5	-0.100	-0.06510822862240492	
0.505	-0.014	-0.07258570224526963	
0.51	-0.087	-0.07737913445889527	
0.515	-0.109	-0.07756807106613642	
0.52	0.059	-0.07063393318173858	
0.525	0.010	-0.05787475129565811	
0.53	-0.119	-0.04345314737224073	
0.535	0.023	-0.033618122836126973	
0.54	0.125	-0.02139071812189041	
0.545	-0.077	-0.006370804389869383	
0.55	-0.072	-0.06510822862240492	
0.555	-0.003	-0.06686247453739803	
0.56	-0.090	-0.018371602072047424	
0.565	-0.135	-0.03559984293616933	
0.57	-0.042	-0.05163451968801492	
0.575	-0.055	-0.06686247453739803	
0.58	-0.139	-0.07644702211315235	
0.585	-0.051	-0.08060964838749185	
0.59	-0.008	-0.08040472031846556	
0.595	-0.126	-0.0783807060271978	
0.6	-0.078	-0.07411861760608043	
0.605	0.023	-0.06953831396763863	
0.61	-0.086	-0.06440945271560192	
0.615	-0.116	-0.06059404702758588	
0.62	0.053	-0.05659844936441696	
0.625	-0.060	-0.05089027056239828	
0.63	-0.161	-0.050477911352040876	
0.635	-0.074	-0.057589137144400684	
0.64	-0.043	-0.06740156413440998	
0.645	-0.153	-0.07839719970620374	
0.65	-0.126	-0.0871130824793562	
