Time	Potential	EKG	Unnamed: 3
0.0	-0.064	-0.0030253692638027825	
0.005	-0.052	-0.011850783913346897	
0.01	-0.016	-0.0230796242280084	
0.015	0.003	-0.028076991555760614	
0.02	-0.009	-0.025857180317248533	
0.025	-0.008	-0.021020944903849318	
0.03	0.021	-0.015126170082635513	
0.035	0.091	-0.0038837421801645716	
0.04	0.104	0.017061090333908614	
0.045	0.131	0.043854687805942504	
0.05	0.142	0.07203907651840669	
0.055	0.124	0.09811249645372297	
0.06	0.079	0.11387341241013359	
0.065	0.018	0.11494856100193301	
0.07	-0.043	0.09712912680843908	
0.075	-0.126	0.061937909515547236	
0.08	-0.185	0.010890708965205012	
0.085	-0.234	-0.04988326381404325	
0.09	-0.274	-0.11297350469959987	
0.095	-0.323	-0.17512688613431782	
0.1	-0.344	-0.23093544469841307	
0.105	-0.342	-0.27790485515186747	
0.11	-0.338	-0.3131056811958467	
0.115	-0.338	-0.33500379818727044	
0.12	-0.330	-0.3458769500432015	
0.125	-0.329	-0.34906506221370837	
0.13	-0.321	-0.3460701290286049	
0.135	-0.300	-0.339883685026261	
0.14	-0.291	-0.330003298338326	
0.145	-0.280	-0.31710780881753975	
0.15	-0.272	-0.3049236274560172	
0.155	-0.286	-0.29294847640478505	
0.16	-0.300	-0.286115239687866	
0.165	-0.312	-0.2849828692913484	
0.17	-0.329	-0.28990905908114273	
0.175	-0.339	-0.2990840868517799	
0.18	-0.342	-0.3110357342505811	
0.185	-0.329	-0.32089268977289703	
0.19	-0.320	-0.3280304480519193	
0.195	-0.306	-0.33007724900275864	
0.2	-0.284	-0.32591001893133986	
0.205	-0.268	-0.3159738932013646	
0.21	-0.255	-0.30310023553721094	
0.215	-0.203	-0.2859565444623446	
0.22	-0.066	-0.2579151090852587	
0.225	0.151	-0.20506040099936745	
0.23	0.246	-0.11898844589617645	
0.235	0.070	-0.021917815380229834	
0.24	-0.196	0.03787837945414073	
0.245	-0.381	0.028869974687059655	
0.25	-0.474	-0.04690137637621555	
