Time	Potential	EKG	Unnamed: 3
0.0	-0.143	-0.007588735760595514	
0.005	0.248	-0.005414755771867261	
0.01	-0.101	-0.0012341766692182522	
0.015	-0.253	-0.006404699791520706	
0.02	0.082	-0.02357710645696789	
0.025	0.043	-0.03721021404696183	
0.03	-0.256	-0.04506795263553097	
0.035	-0.102	-0.05766898807078318	
0.04	0.037	-0.07421628355509335	
0.045	-0.323	-0.0937702225629455	
0.05	-0.290	-0.11994607719939096	
0.055	0.082	-0.14449045679447964	
0.06	-0.156	-0.15343195106329843	
0.065	-0.293	-0.15113431925328993	
0.07	-0.032	-0.1489234446786729	
0.075	-0.104	-0.14892189934625977	
0.08	-0.332	-0.1528909081774808	
0.085	-0.127	-0.15743767965267952	
0.09	0.187	-0.1505381782036781	
0.095	-0.006	-0.11836801684929625	
0.1	0.343	-0.04817019200198846	
0.105	0.777	0.06730021739704665	
0.11	0.175	0.19531263899309564	
0.115	-0.270	0.2641403443670233	
0.12	-0.212	0.2335880974204808	
0.125	-0.354	0.11835142581580291	
0.13	-0.541	-0.033588554200226155	
0.135	-0.372	-0.1732667846344391	
0.14	-0.186	-0.2789217065534997	
0.145	-0.363	-0.3418735796343416	
0.15	-0.277	-0.3564603489050173	
0.155	0.101	-0.3290353767741269	
0.16	-0.107	-0.2757921493453569	
0.165	-0.213	-0.2123569856303381	
0.17	0.194	-0.14582730974286862	
0.175	0.172	-0.07936693433742466	
0.18	-0.174	-0.02131335417083457	
0.185	0.111	0.020844644511119923	
0.19	0.373	0.05566577076433107	
0.195	-0.110	0.08459160005306385	
0.2	-0.096	0.09518572970219061	
0.205	0.462	0.09760912905802842	
0.21	0.268	0.11715424262933875	
0.215	0.099	0.15708971151615042	
0.22	0.599	0.21056344074757502	
0.225	0.535	0.27192834002528743	
0.23	0.061	0.325154743233043	
0.235	0.422	0.35486995800722193	
0.24	0.713	0.3771308322530288	
0.245	0.264	0.4033205991488554	
0.25	0.357	0.4249464441013742	
0.255	0.837	0.4479966292142348	
0.26	0.489	0.4791387820207237	
0.265	0.229	0.5007146388063832	
0.27	0.762	0.5117323050650113	
0.275	0.803	0.5311679719110594	
0.28	0.265	0.5569269141411861	
0.285	0.459	0.5637807546867104	
0.29	0.646	0.5453244552161404	
0.295	0.097	0.5082827721911707	
0.3	0.027	0.44578735171314143	
0.305	0.386	0.36505033332502085	
0.31	-0.006	0.28023298944084807	
0.315	-0.215	0.1956709813297853	
0.32	0.067	0.11367492019628057	
0.325	-0.031	0.038206499317676744	
0.33	-0.303	-0.02701115687460143	
0.335	-0.128	-0.07523162746252217	
0.34	0.102	-0.10768262556327601	
0.345	-0.236	-0.12464380569643103	
0.35	-0.174	-0.1251839279869159	
0.355	0.195	-0.112991966530267	
0.36	-0.066	-0.09375328477697908	
0.365	-0.218	-0.07229964657490676	
0.37	0.136	-0.05235968407048243	
0.375	0.043	-0.03781325321700604	
0.38	-0.299	-0.03500363807780203	
0.385	-0.072	-0.041261415641009824	
0.39	0.235	-0.04769363994829713	
0.395	-0.151	-0.044611914174220016	
0.4	-0.137	-0.03420434332700689	
0.405	0.209	-0.026037948218558208	
0.41	-0.142	-0.02472851477314195	
0.415	-0.285	-0.03428256091560118	
0.42	0.032	-0.0514080995548466	
0.425	-0.029	-0.07080053559138208	
0.43	-0.319	-0.0909388751625435	
0.435	-0.180	-0.10929348674091849	
0.44	0.017	-0.1297451760351534	
0.445	-0.276	-0.1485654546076584	
0.45	-0.264	-0.15817974587271277	
0.455	-0.012	-0.1630804468291266	
0.46	-0.244	-0.17472475900780837	
0.465	-0.415	-0.18924785848960912	
0.47	-0.182	-0.20541026433979795	
0.475	-0.136	-0.22782699842874796	
0.48	-0.264	-0.2369357968276263	
0.485	0.258	-0.20220092456681932	
0.49	0.662	-0.10667297868654611	
0.495	-0.024	0.017339763830786347	
0.5	-0.227	0.1027158499031148	
0.505	-0.201	0.10293583202802825	
0.51	-0.526	0.01524384059788635	
0.515	-0.727	-0.1203175036448707	
0.52	-0.534	-0.2673438339979115	
0.525	-0.453	-0.4037678775490765	
0.53	-0.547	-0.4949945365966215	
0.535	-0.317	-0.5211810390881637	
0.54	-0.096	-0.49763471125771064	
0.545	-0.285	-0.4447414795056315	
0.55	-0.206	-0.3671874266824756	
0.555	0.204	-0.2758337848973418	
0.56	-0.076	-0.18886870446043427	
0.565	-0.212	-0.11747085963540344	
0.57	0.175	-0.06212592833030355	
0.575	0.091	-0.0227666235035935	
0.58	-0.232	-0.00033142698084924835	
0.585	0.040	0.009891145238685258	
0.59	0.378	0.021597475335017834	
0.595	-0.082	0.043023764882996016	
