Time	Potential	EKG	Unnamed: 3
0.0	-0.173	-0.00912362840690537	
0.005	-0.109	-0.030478775185924067	
0.01	-0.065	-0.05711333243880715	
0.015	-0.195	-0.08213359837554446	
0.02	-0.181	-0.10623256377021453	
0.025	-0.091	-0.1276234601843838	
0.03	-0.187	-0.14262042707067946	
0.035	-0.219	-0.1540721127224089	
0.04	-0.094	-0.1626497367419851	
0.045	-0.094	-0.1617063495818124	
0.05	-0.211	-0.15560688504758202	
0.055	-0.150	-0.15129232597040387	
0.06	-0.066	-0.1487606169236204	
0.065	-0.138	-0.14252667643650668	
0.07	-0.037	-0.12831951426938096	
0.075	0.231	-0.09517009022089762	
0.08	0.098	-0.14252667643650668	
0.085	-0.086	-0.1409417252972901	
0.09	-0.092	-0.13249210808301837	
0.095	-0.178	-0.12831951426938096	
0.1	-0.276	-0.03697646213774771	
0.105	-0.167	-0.0911210530843132	
0.11	-0.077	-0.13249210808301837	
0.115	-0.173	-0.15482582632318814	
0.12	-0.149	-0.16137907467980922	
0.125	-0.019	-0.1548623060548049	
0.13	-0.103	-0.1409417252972901	
0.135	-0.152	-0.12460356957588409	
0.14	-0.015	-0.10902664617608585	
0.145	-0.050	-0.09559444283251746	
0.15	-0.160	-0.08528598480309751	
0.155	-0.059	-0.07998925854078623	
0.16	0.013	-0.07629342247274504	
0.165	-0.124	-0.07110355842098137	
0.17	-0.102	-0.06742835472562805	
0.175	0.049	-0.06458244235828581	
0.18	-0.065	-0.05907488076700081	
0.185	-0.111	-0.05279167609646662	
0.19	0.059	-0.046781056426799916	
0.195	0.043	-0.036559599192072335	
0.2	-0.071	-0.02252848871539203	
0.205	0.098	-0.007862414153584811	
0.21	0.211	0.015867299823451586	
0.215	0.060	0.047693708948562064	
0.22	0.126	0.07854922832166299	
0.225	0.330	0.1116132557733108	
0.23	0.201	0.1478335142858126	
0.235	0.114	0.17808316345737454	
0.24	0.283	0.19734895557958715	
0.245	0.198	0.2074543314917763	
0.25	-0.027	0.20133414287882428	
0.255	0.045	0.17516545012538948	
0.26	0.071	0.13492934742161394	
0.265	-0.144	0.08862640396051792	
0.27	-0.149	0.0355309828302289	
0.275	-0.051	-0.017335875078636112	
0.28	-0.166	-0.0641715783396023	
0.285	-0.222	-0.1029242499242217	
0.29	-0.120	-0.1316230072900412	
0.295	-0.156	-0.15453704647995048	
0.3	-0.260	-0.17065600948561813	
0.305	-0.185	-0.18180956721914254	
0.31	-0.128	-0.19007479505028724	
0.315	-0.221	-0.19337969201172478	
0.32	-0.195	-0.19144193002286183	
0.325	-0.106	-0.18633713385511233	
0.33	-0.173	-0.18021012228967082	
0.335	-0.227	-0.17491679213353936	
0.34	-0.089	-0.16859742183442222	
0.345	-0.103	-0.16156918556854294	
0.35	-0.208	-0.15367269679803397	
0.355	-0.135	-0.1467740786415239	
0.36	-0.095	-0.14308842997218826	
0.365	-0.207	-0.14442240227123193	
0.37	-0.193	-0.14741639376541654	
0.375	-0.111	-0.15131310885314325	
0.38	-0.213	-0.1592540771364927	
0.385	-0.263	-0.16992444093658	
0.39	-0.164	-0.1815492052884377	
0.395	-0.195	-0.19358715131063048	
0.4	-0.294	-0.20471606272391624	
0.405	-0.207	-0.212726594088558	
0.41	-0.160	-0.21905683420024866	
0.415	-0.257	-0.2214804482378451	
0.42	-0.243	-0.22140866539848644	
0.425	-0.155	-0.21925096206478978	
0.43	-0.228	-0.21929732596175014	
0.435	-0.256	-0.2169588835803781	
0.44	-0.086	-0.21047120115990223	
0.445	0.053	-0.18857946389264252	
0.45	0.005	-0.1447685130010169	
0.455	0.143	-0.19762100396003784	
0.46	0.088	-0.1943917994842475	
0.465	-0.224	-0.18857946389264252	
0.47	-0.280	-0.18497876579566924	
0.475	-0.198	-0.04618056569540754	
0.48	-0.242	-0.109335134160048	
0.485	-0.256	-0.16298514547648466	
0.49	-0.129	-0.1943917994842475	
0.495	-0.137	-0.20859416834972405	
0.5	-0.230	-0.20785466480504414	
0.505	-0.135	-0.19762100396003784	
0.51	-0.089	-0.18497876579566924	
0.515	-0.202	-0.1726465486524164	
0.52	-0.167	-0.16139236347608255	
0.525	-0.047	-0.15109177936624774	
0.53	-0.126	-0.14041265649588314	
0.535	-0.167	-0.13005011341038475	
0.54	-0.025	-0.11930328756975797	
0.545	-0.044	-0.10761072018308085	
0.55	-0.147	-0.09595570715373891	
0.555	-0.041	-0.08455639548573589	
0.56	0.066	-0.07192120967276576	
0.565	-0.065	-0.05673926409895543	
0.57	-0.008	-0.03738400484699656	
0.575	0.153	-0.014999890847531429	
0.58	0.086	0.010526681735688322	
0.585	0.088	0.040902871597090676	
0.59	0.353	0.08180032678353433	
0.595	0.350	0.13539301597990233	
0.6	0.194	0.1919478260565242	
0.605	0.364	0.24148373475209475	
0.61	0.439	0.2821303387042948	
0.615	0.216	0.31217727067183454	
0.62	0.216	0.32458573208524033	
0.625	0.330	0.3170537287992946	
0.63	0.104	0.29550024783885465	
0.635	-0.033	0.2548484594466677	
0.64	0.065	0.1968027110144062	
0.645	-0.045	0.13039914910644523	
0.65	-0.175	0.061954161628361995	
0.655	-0.126	-0.0015060606331905228	
0.66	-0.097	-0.05787277808287059	
0.665	-0.219	-0.10479392673763405	
0.67	-0.196	-0.13737443351114814	
0.675	-0.091	-0.15895695026433185	
0.68	-0.172	-0.17049746297648655	
0.685	-0.190	-0.17310120004867507	
0.69	-0.053	-0.16518489142195442	
0.695	-0.076	-0.15163158955909145	
0.7	-0.173	-0.13704363838987102	
0.705	-0.065	-0.12148529353434294	
0.71	0.024	-0.10588995077782073	
0.715	-0.123	-0.08982091080689181	
0.72	-0.091	-0.07536849417894895	
0.725	0.013	-0.06595577583948298	
0.73	-0.071	-0.060523821649753645	
0.735	-0.120	-0.05710612612126228	
0.74	0.056	-0.05216777562391095	
0.745	0.010	-0.04364021897304906	
0.75	-0.138	-0.0370571684280918	
0.755	-0.050	-0.0354780519448449	
0.76	-0.015	-0.041895800222286284	
0.765	-0.141	-0.0518312871942084	
0.77	-0.120	-0.06235195576754649	
0.775	-0.002	-0.07094653869561249	
0.78	-0.112	-0.0795372450641148	
0.785	-0.158	-0.0851018747353392	
0.79	-0.041	-0.0891551307796449	
0.795	-0.068	-0.09265666070047576	
0.8	-0.173	-0.09606279073911916	
0.805	-0.091	-0.09744384868751606	
0.81	-0.039	-0.09989426722910286	
0.815	-0.126	-0.10086570170835746	
0.82	0.075	-0.08831908406649071	
0.825	0.486	-0.03987495195200778	
0.83	0.432	0.05346233793395583	
0.835	0.245	-0.08831908406649071	
0.84	0.129	-0.0891551307796449	
0.845	-0.100	-0.09265666070047576	
0.85	-0.236	-0.0941408268897837	
0.855	-0.143	0.09958922758814358	
