Time	Potential	EKG	Unnamed: 3
0.0	-0.064	-0.0027640691271361272	
0.005	0.041	-0.007175178608156694	
0.01	-0.037	-0.010758008450805759	
0.015	-0.142	-0.01736502990174719	
0.02	-0.196	-0.04001971831109745	
0.025	-0.217	-0.08028215139438927	
0.03	-0.219	-0.12483189134171874	
0.035	-0.118	-0.15716010348177467	
0.04	-0.037	-0.16764667862862992	
0.045	-0.020	-0.1530469208791287	
0.05	0.021	-0.11866315102096153	
0.055	0.070	-0.07512637112839178	
0.06	0.017	-0.033906153245175874	
0.065	0.090	0.0026695422812161693	
0.07	0.229	0.041140590838080235	
0.075	0.215	0.08562882878129617	
0.08	0.125	0.1280682994595744	
0.085	0.171	0.15694487335389065	
0.09	0.131	0.1683234590585947	
0.095	0.065	0.16380868914468688	
0.1	0.211	0.1564143275749707	
0.105	0.281	0.1589692759520341	
0.11	0.221	0.17399319962712553	
0.115	0.233	0.195655876649851	
0.12	0.369	0.2202394177443964	
0.125	0.385	0.25158188432227035	
0.13	0.435	0.2940239257814878	
0.135	0.570	0.3460526173476599	
0.14	0.638	0.40934228993252275	
0.145	0.522	0.4727260210792793	
0.15	0.562	0.5224321683098843	
0.155	0.576	0.5529788286530594	
0.16	0.420	0.5619204359352742	
0.165	0.310	0.5436541999100585	
0.17	0.272	0.4962529974158405	
0.175	0.099	0.4225200557787583	
0.18	-0.020	0.33001631970249024	
0.185	-0.002	0.22808372265713336	
0.19	-0.048	0.13131171877659953	
0.195	-0.133	0.04774306483710499	
0.2	-0.110	-0.019497418753684305	
0.205	-0.084	-0.07003448804275357	
0.21	-0.110	-0.10108026273737597	
0.215	-0.092	-0.11525717198198883	
0.22	-0.051	-0.11573889344778157	
0.225	-0.098	-0.10952614988588168	
0.23	-0.152	-0.1049302593992466	
0.235	-0.080	-0.10289762005646366	
0.24	-0.080	-0.10276605713248549	
0.245	-0.135	-0.10224488886369923	
0.25	-0.110	-0.10145167313621577	
0.255	-0.083	-0.10310553016915845	
0.26	-0.133	-0.10611279854890915	
0.265	-0.148	-0.10919314470933397	
0.27	-0.159	-0.1167704863335739	
0.275	-0.210	-0.1325957740023466	
0.28	-0.225	-0.15186483795692476	
0.285	-0.182	-0.17085317655893217	
0.29	-0.216	-0.18685052629604726	
0.295	-0.239	-0.2012439124095765	
0.3	-0.184	-0.208357883423175	
0.305	-0.167	-0.21014109850894055	
0.31	-0.236	-0.20918264755809513	
0.315	-0.236	-0.20812304871406812	
0.32	-0.188	-0.20973438469970493	
0.325	-0.152	-0.20967188009394108	
0.33	-0.037	-0.1948341585099972	
0.335	0.125	-0.1537531100715241	
0.34	0.055	-0.0949054543327704	
0.345	-0.162	-0.04633309442941176	
0.35	-0.200	-0.0323213733634307	
0.355	-0.185	-0.05514198668832472	
0.36	-0.171	-0.09224476832600924	
0.365	-0.097	-0.12006629465994531	
0.37	-0.020	-0.1286690408918177	
0.375	-0.069	-0.12174417653539452	
0.38	-0.019	-0.10286227353117135	
0.385	0.096	-0.07269032618355348	
0.39	0.113	-0.03393345817066448	
0.395	0.024	0.006638055930406026	
0.4	0.148	0.04277606704986012	
0.405	0.171	0.07388097308498473	
0.41	0.058	0.09865883695169653	
0.415	0.140	0.1149361298930573	
0.42	0.229	0.12838270812612923	
0.425	0.194	0.145209162262519	
0.43	0.175	0.16411000532976025	
0.435	0.253	0.1823453695346487	
0.44	0.244	0.19805002479787398	
0.445	0.220	0.21261769425426955	
0.45	0.437	0.23481928715884462	
0.455	0.562	0.2779072905111357	
0.46	0.542	0.3426557988967995	
0.465	0.628	0.41894480932418743	
0.47	0.701	0.49437263751948596	
0.475	0.637	0.5611902153809818	
0.48	0.565	0.6081062808582937	
0.485	0.596	0.630319884596841	
0.49	0.469	0.6250300424253024	
0.495	0.285	0.5906259522039599	
0.5	0.244	0.5267753570931478	
0.505	0.124	0.4378458369299078	
0.51	-0.060	0.3316803473773477	
0.515	-0.090	0.21596383352287468	
0.52	-0.092	0.10533634105394572	
0.525	-0.179	0.007232670257663635	
0.53	-0.205	-0.0708207252666414	
0.535	-0.164	-0.12970250987551285	
0.54	-0.177	-0.1689596641372936	
0.545	-0.208	-0.19128421342004995	
0.55	-0.152	-0.19922473136879154	
0.555	-0.119	-0.19619070698865648	
0.56	-0.153	-0.18525628000874114	
