Time	Potential	EKG	Unnamed: 3
0.0	0.345	0.016537286732913194	
0.005	0.244	0.063589205277374	
0.01	0.236	0.12467413992651376	
0.015	0.435	0.18569622296967583	
0.02	0.484	0.2539069267296593	
0.025	0.438	0.3252875130092827	
0.03	0.599	0.3925769812173896	
0.035	0.602	0.4553933858134772	
0.04	0.469	0.5060883073514817	
0.045	0.490	0.5321364798109154	
0.05	0.481	0.5368579732459935	
0.055	0.235	0.5152554606200221	
0.06	0.018	0.45550890289248924	
0.065	-0.020	0.35504194720682525	
0.07	-0.098	0.23280458319558506	
0.075	-0.164	0.1120294613008722	
0.08	-0.101	0.00986807821541493	
0.085	-0.109	-0.06549693751533738	
0.09	-0.223	-0.11719980279021623	
0.095	-0.217	-0.15372951743049806	
0.1	-0.161	-0.18190475275288348	
0.105	-0.211	-0.19797466257401705	
0.11	-0.188	-0.2044970336709644	
0.115	-0.103	-0.19964625601714303	
0.12	-0.155	-0.18834163272102541	
0.125	-0.200	-0.17618844285191704	
0.13	-0.171	-0.16889027711539334	
0.135	-0.150	-0.16748689859996757	
0.14	-0.177	-0.16748474376754408	
0.145	-0.084	-0.16157294899589303	
0.15	-0.017	-0.14471410558021888	
0.155	-0.152	-0.12525450327535675	
0.16	-0.150	-0.11254614488749454	
0.165	-0.109	-0.10937343170855802	
0.17	-0.213	-0.11748153716223142	
0.175	-0.248	-0.13639201036914822	
0.18	-0.158	-0.15663056923508833	
0.185	-0.197	-0.17542020457330115	
0.19	-0.283	-0.19177249002937896	
0.195	-0.187	-0.2054819786529346	
0.2	-0.101	-0.20948718461254434	
0.205	-0.217	-0.20346104394870443	
0.21	-0.242	-0.19763614534464624	
0.215	-0.147	-0.19511524158325935	
0.22	-0.029	-0.1865220064541635	
0.225	0.201	-0.14855909526245933	
0.23	0.447	-0.061410409768542555	
0.235	0.313	0.05566506192166401	
0.24	-0.115	0.1449209560065764	
0.245	-0.213	0.15948077408710387	
0.25	-0.171	0.10470279587290866	
0.255	-0.214	0.01941395792517728	
0.26	-0.156	-0.05873246199598762	
0.265	0.000	-0.1088906579362479	
0.27	-0.020	-0.12450848139308762	
0.275	-0.075	-0.11478355357883621	
0.28	0.059	-0.0903603632247385	
0.285	0.082	-0.0581974581164622	
0.29	-0.051	-0.026154795490570006	
0.295	-0.005	-0.002492172615933019	
0.3	0.015	0.006842485732082109	
0.305	-0.063	0.005326573404850474	
0.31	-0.032	-0.0008333522273100606	
0.315	0.162	0.00021809321720242145	
0.32	0.136	0.0164939793640538	
0.325	0.088	0.04509492585285813	
0.33	0.360	0.08670399080816636	
0.335	0.400	0.14389220846856973	
0.34	0.264	0.2087503373713638	
0.345	0.417	0.26847982215752897	
0.35	0.530	0.3229509574694918	
0.355	0.482	0.37731853757014794	
0.36	0.589	0.4320828513823363	
0.365	0.777	0.4952564926848908	
0.37	0.675	0.5605419706455453	
0.375	0.505	0.6100032353305297	
0.38	0.539	0.6286274919083683	
0.385	0.482	0.6149457539050616	
0.39	0.204	0.5707561233862422	
0.395	0.131	0.495382941674422	
0.4	0.088	0.3919555569523724	
0.405	-0.132	0.27339732093276176	
0.41	-0.177	0.15003114299684916	
0.415	-0.072	0.039202899644129666	
0.42	-0.086	-0.04534371311762782	
0.425	-0.127	-0.09592428730589228	
0.43	-0.040	-0.11643406918283962	
0.435	-0.049	-0.11901941283924591	
0.44	-0.144	-0.11414733537283174	
0.445	-0.097	-0.10665776495786206	
0.45	-0.034	-0.10007450904408133	
0.455	-0.116	-0.09552277608019291	
0.46	-0.150	-0.09298678822730563	
0.465	-0.057	-0.09288372523464128	
0.47	-0.113	-0.09731987896755323	
0.475	-0.152	-0.10191451425739964	
0.48	-0.066	-0.10350248724966576	
0.485	-0.106	-0.10500573630738595	
0.49	-0.199	-0.11111106154932911	
0.495	-0.200	-0.1227098318644453	
0.5	-0.148	-0.14007777445974626	
0.505	-0.219	-0.15947084098740538	
0.51	-0.208	-0.1740131295311017	
0.515	-0.141	-0.18289720993437036	
0.52	-0.168	-0.186268706281031	
0.525	-0.234	-0.18793533686259867	
0.53	-0.156	-0.18654197092884856	
0.535	-0.124	-0.1839540595988241	
0.54	-0.223	-0.18009828119195398	
0.545	-0.174	-0.17676149097465085	
0.55	-0.035	-0.1690431070456893	
0.555	0.029	-0.14841840685520397	
0.56	0.056	-0.1050522575759067	
0.565	0.081	-0.1690431070456893	
0.57	-0.181	-0.1563962451580156	
0.575	-0.327	-0.02601054116734569	
0.58	-0.245	-0.07157530558738996	
0.585	-0.168	-0.1278708063661717	
0.59	-0.187	-0.1700917099794308	
0.595	-0.127	-0.18681229608558775	
0.6	0.001	-0.17998255972371852	
0.605	-0.068	-0.1563962451580156	
0.61	-0.011	-0.12115205514738474	
0.615	0.168	-0.07488110426835454	
0.62	0.099	-0.02212683259175192	
0.625	-0.071	0.02094403242279583	
0.63	0.021	0.04134126601526571	
0.635	0.039	0.042203585160787	
0.64	-0.064	0.03391556970606773	
0.645	-0.040	0.021065798154370645	
0.65	0.065	0.008036507298126173	
0.655	0.033	0.0017006726509778787	
0.66	0.062	0.008784562277612663	
0.665	0.244	0.03206336932289383	
0.67	0.226	0.06997390866376209	
0.675	0.172	0.11497095993881687	
0.68	0.372	0.16326685894398235	
0.685	0.479	0.22025816436567147	
0.69	0.398	0.2839884199281111	
0.695	0.492	0.34797481279157655	
0.7	0.568	0.40600188873644344	
0.705	0.362	0.44778625038733766	
0.71	0.261	0.4587061087531833	
0.715	0.362	0.43993483557595403	
0.72	0.233	0.4020808300396531	
0.725	-0.032	0.3450184769199252	
0.73	-0.043	0.2630777085709211	
0.735	-0.051	0.16526927078882073	
0.74	-0.171	0.06917828087166558	
0.745	-0.219	-0.016123812683053504	
0.75	-0.162	-0.09012012728955364	
0.755	-0.214	-0.14799732893709455	
0.76	-0.232	-0.18620783899010712	
0.765	-0.152	-0.20625856280752444	
0.77	-0.158	-0.21285402851979734	
0.775	-0.135	-0.2057801629795349	
0.78	-0.069	-0.18303622799669628	
0.785	-0.042	-0.1538220259505184	
0.79	-0.138	-0.1276720673360438	
0.795	-0.126	-0.10915743316772542	
0.8	-0.058	-0.09926904944352627	
0.805	-0.112	-0.09490579340063399	
0.81	-0.144	-0.0951607714755484	
0.815	-0.078	-0.09640533386834327	
0.82	-0.142	-0.10282915663087111	
0.825	-0.202	-0.1136846129226327	
0.83	-0.150	-0.12715143883351065	
0.835	-0.142	-0.14085179410339993	
0.84	-0.200	-0.15353108355058748	
0.845	-0.168	-0.1622009845270748	
0.85	-0.119	-0.1653580297976704	
0.855	-0.142	-0.16478800130965743	
0.86	-0.144	-0.15913975829880084	
0.865	-0.083	-0.1475231853158842	
0.87	-0.147	-0.13776355469987342	
0.875	-0.159	-0.13361648130714138	
0.88	-0.087	-0.12926352557058315	
0.885	0.068	-0.11682615818340683	
0.89	0.062	-0.08640964164198821	
0.895	0.000	-0.04429243681906374	
0.9	-0.061	-0.01443947690697702	
0.905	-0.199	-0.014706182339417045	
0.91	-0.234	-0.04317256572196765	
0.915	-0.144	-0.08460325328035564	
0.92	-0.080	-0.11866727817048879	
0.925	-0.077	-0.13256104927988038	
0.93	0.017	-0.12234595098071435	
0.935	0.062	-0.09381246413420988	
0.94	-0.005	-0.05936312081270036	
0.945	0.093	-0.022358860041764992	
0.95	0.201	0.01858333700724806	
0.955	0.128	0.061407214291447916	
0.96	0.094	0.09676820016651594	
0.965	0.235	0.12431573247295157	
0.97	0.152	0.1464289863145347	
0.975	0.122	0.15942363158587375	
0.98	0.186	0.16550192388246748	
0.985	0.258	0.17326745460787674	
0.99	0.174	0.18175450110426739	
0.995	0.212	0.19248174781124355	
1.0	0.310	0.2055461927415534	
1.005	0.328	0.2246080785170537	
1.01	0.337	0.25271064003989885	
1.015	0.481	0.2911683403650216	
1.02	0.542	0.33960454956444797	
1.025	0.505	0.39449175430851846	
1.03	0.502	0.44628903490938215	
1.035	0.519	0.4833053884489135	
1.04	0.211	0.48989542787961765	
1.045	0.026	0.4492856026675681	
1.05	0.042	0.3614415847004801	
1.055	-0.025	0.2538202659847939	
1.06	-0.136	0.14669074569490892	
1.065	-0.182	0.04796869072839981	
1.07	-0.185	-0.043273710289853884	
1.075	-0.275	-0.11936903383574188	
1.08	-0.263	-0.17887219942054128	
1.085	-0.220	-0.22169921020277608	
1.09	-0.181	-0.24487762125303353	
1.095	-0.236	-0.24772721712492357	
1.1	-0.234	-0.24267895234145642	
1.105	-0.171	-0.2380814567266995	
1.11	-0.182	-0.22725643350759364	
1.115	-0.158	-0.20913956614863655	
1.12	-0.046	-0.18826786035149995	
1.125	-0.064	-0.15929936522774824	
1.13	-0.139	-0.12792385839269696	
1.135	-0.064	-0.10776280527830331	
1.14	-0.003	-0.0918606393462684	
1.145	-0.017	-0.0706921847243376	
1.15	0.018	-0.04669080355413792	
1.155	0.044	-0.02513449938998262	
1.16	0.001	-0.005239656943962695	
1.165	0.018	0.010917213953466258	
1.17	0.032	0.018658800638145984	
1.175	-0.031	0.01964071518597229	
1.18	-0.049	0.01518981748668891	
1.185	-0.016	0.004247788954232633	
1.19	-0.025	-0.009994569331966364	
1.195	-0.028	-0.017624577239366356	
1.2	0.003	-0.020576697846855976	
1.205	-0.020	-0.02227299956722067	
1.21	-0.075	-0.02427942790852848	
1.215	-0.028	-0.027903955777465825	
1.22	0.059	-0.028393493743073605	
1.225	-0.016	-0.022495060542906196	
1.23	-0.040	-0.012652428955495405	
1.235	-0.135	-0.016713797470655045	
1.24	-0.271	-0.044222971394777696	
1.245	-0.274	-0.09256719905238857	
1.25	-0.194	-0.02844192726335323	
1.255	-0.173	-0.02844192726335323	
1.26	-0.194	-0.02844192726335323	
1.265	-0.077	-0.02844192726335323	
1.27	-0.006	-0.18244896913141861	
1.275	-0.060	-0.1476909936563209	
1.28	0.026	-0.1054703462486907	
1.285	0.053	-0.0626088860154986	
1.29	-0.035	-0.02844192726335323	
1.295	-0.048	-0.007524586638919585	
1.3	0.076	0.0027886508625384475	
1.305	0.024	0.010393153548506154	
1.31	0.023	0.019565675437661325	
1.315	0.212	0.036540230243815995	
1.32	0.215	0.06650392320924245	
1.325	0.111	0.10212706078308974	
1.33	0.214	0.1336652200025487	
1.335	0.321	0.16447270579892065	
1.34	0.246	0.19640189126088697	
1.345	0.269	0.22851979832005442	
1.35	0.530	0.26391933968157577	
1.355	0.473	0.31229353723703634	
1.36	0.316	0.36152281804144176	
1.365	0.308	0.3876080805793011	
1.37	0.145	0.376403098351466	
1.375	-0.052	0.32506756276743853	
1.38	-0.003	0.24477324735885853	
1.385	-0.003	0.15643609946491194	
1.39	-0.150	0.07433022766085146	
1.395	-0.193	-0.000368456688363395	
1.4	-0.176	-0.06808790778651405	
1.405	-0.231	-0.12882998012545624	
1.41	-0.223	-0.17336673779835815	
1.415	-0.129	-0.19726937552599416	
1.42	-0.147	-0.2046967943070654	
1.425	-0.208	-0.20091371831660593	
1.43	-0.118	-0.1900837975930506	
1.435	-0.038	-0.17264796906020785	
1.44	-0.078	-0.14776392130906613	
1.445	-0.017	-0.11523014435231772	
1.45	0.075	-0.07807429924736672	
1.455	-0.023	-0.04499114297968415	
1.46	-0.083	-0.021326219468260143	
1.465	0.035	-0.01018498020923687	
1.47	-0.043	-0.007827772577834645	
1.475	-0.098	-0.013943847073724229	
1.48	0.000	-0.02095107302759294	
1.485	0.000	-0.026703160906004945	
1.49	-0.136	-0.03387078891159921	
1.495	-0.089	-0.04513490449474274	
1.5	-0.026	-0.05603813457431049	
1.505	-0.158	-0.06909353634653094	
1.51	-0.184	-0.0862918576536856	
1.515	-0.072	-0.10309842603408857	
1.52	-0.087	-0.1138808621258988	
1.525	-0.138	-0.11796748810353139	
1.53	-0.104	-0.11588518266354778	
1.535	-0.139	-0.11672442419727902	
1.54	-0.170	-0.12392530525967548	
1.545	-0.077	-0.12808151597752165	
1.55	0.178	-0.11098402331068696	
1.555	0.223	-0.0631181086623603	
1.56	0.208	0.011714532311358451	
1.565	0.136	0.08492390330228267	
1.57	-0.139	0.11803377032164207	
1.575	-0.258	0.09294433267743468	
1.58	-0.133	0.030176126147409055	
1.585	-0.026	-0.0316538633978424	
1.59	-0.093	-0.07297333698350347	
1.595	0.009	-0.08609609077436434	
1.6	0.191	-0.06991595517900864	
1.605	0.061	-0.032147045730449506	
1.61	0.010	0.008620358041599122	
1.615	0.151	0.04097656188946862	
1.62	0.072	0.06315317096896836	
1.625	-0.028	0.07391525697657286	
1.63	0.059	0.07310448400795735	
1.635	0.111	0.06739570872731292	
1.64	0.026	0.06304791890845537	
1.645	0.117	0.06481178675084735	
1.65	0.212	0.07707654709226987	
1.655	0.124	0.09593204699130509	
1.66	0.111	0.11458170904689097	
1.665	0.337	0.13792913374764962	
1.67	0.377	0.17425919342956847	
1.675	0.330	0.2239490226906447	
1.68	0.539	0.2840009519260681	
1.685	0.672	0.35544351034939803	
1.69	0.496	0.43214537041885487	
1.695	0.551	0.49467542989938684	
1.7	0.629	0.53899284120274	
1.705	0.547	0.5660917903011996	
1.71	0.411	0.5735601645931259	
1.715	0.402	0.5567245592799273	
1.72	0.244	0.5103311495614555	
1.725	-0.084	0.42905394154915233	
1.73	-0.061	0.31379317915532784	
1.735	-0.054	0.1864075878736228	
1.74	-0.173	0.07139982364111525	
