Time	Potential	EKG	Unnamed: 3
0.0	-0.167	-0.00807044738704226	
0.005	-0.122	-0.03070647560986657	
0.01	-0.074	-0.05911260139118126	
0.015	-0.069	-0.07820545772551116	
0.02	-0.023	-0.08274312430397537	
0.025	0.046	-0.07393133227042067	
0.03	-0.014	-0.05327774800074461	
0.035	0.047	-0.029893035383737436	
0.04	0.136	-0.0027916226109111096	
0.045	0.183	0.033781686114911835	
0.05	0.243	0.0799508921470073	
0.055	0.250	0.13024856953795388	
0.06	0.392	0.1828911452963799	
0.065	0.565	0.24984432446147178	
0.07	0.718	0.33924632588622367	
0.075	0.793	0.45003191389454916	
0.08	0.806	0.5637423892505995	
0.085	0.889	0.6691122652687795	
0.09	0.956	0.760161349682998	
0.095	1.066	0.8427748041778989	
0.1	1.144	0.9229796868110003	
0.105	1.164	1.0012347986435315	
0.11	1.162	1.0678574476065823	
0.115	1.162	1.118826864782021	
0.12	1.139	1.1512228977739913	
0.125	1.028	1.1600028218804423	
0.13	0.964	1.1427314174932421	
0.135	0.867	1.0991220908039534	
0.14	0.706	1.0321616424943572	
0.145	0.550	0.9387402788169338	
0.15	0.379	0.8209542853812373	
0.155	0.230	0.6822583520384478	
0.16	0.081	0.5308710418998639	
0.165	0.007	0.3758108962969964	
0.17	-0.034	0.2342608466961456	
0.175	-0.061	0.11507420770435195	
0.18	-0.122	0.02273367826531546	
0.185	-0.139	-0.04788432230021478	
0.19	-0.164	-0.09877228278112084	
0.195	-0.153	-0.13522735160815447	
0.2	-0.090	-0.15407267110005235	
0.205	-0.052	-0.15169578496537622	
0.21	-0.057	-0.13507624926130582	
0.215	-0.069	-0.11225798901239159	
0.22	-0.068	-0.09277983294479634	
0.225	-0.084	-0.07887356452364744	
0.23	-0.116	-0.07430910255814663	
0.235	-0.130	-0.07896630806016856	
0.24	-0.139	-0.08971528081961097	
0.245	-0.179	-0.10620335701228521	
0.25	-0.190	-0.12618016908607632	
0.255	-0.210	-0.147692609093189	
0.26	-0.225	-0.16999141084029357	
0.265	-0.284	-0.1933208409259483	
0.27	-0.272	-0.2178276399810447	
0.275	-0.291	-0.24176960980262963	
0.28	-0.335	-0.26330501198605816	
0.285	-0.324	-0.28505887826960663	
0.29	-0.309	-0.3016507890008726	
0.295	-0.344	-0.31513172447165566	
0.3	-0.390	-0.32627764985822505	
0.305	-0.402	-0.34171236401185157	
0.31	-0.312	-0.3568864835640529	
0.315	-0.152	-0.35233477409826974	
0.32	0.042	-0.31085878950916657	
0.325	0.026	-0.23567937439897285	
0.33	-0.164	-0.15832720219011948	
0.335	-0.312	-0.28871565153847345	
0.34	-0.375	-0.13163617314266768	
0.345	-0.371	-0.18006651135195095	
0.35	-0.367	-0.23834270394687088	
0.355	-0.309	-0.28871565153847345	
0.36	-0.262	-0.31778985754051337	
0.365	-0.255	-0.32337386781818356	
0.37	-0.216	-0.3119629787350436	
0.375	-0.171	-0.2886307777530357	
0.38	-0.174	-0.2582452861564396	
0.385	-0.152	-0.2262208534138233	
0.39	-0.136	-0.1966283505678431	
0.395	-0.124	-0.17200744548360364	
0.4	-0.121	-0.15137393699625018	
0.405	-0.095	-0.13377436644834817	
0.41	-0.069	-0.11876312645200893	
0.415	-0.103	-0.10537029345474713	
0.42	-0.058	-0.0940192477322768	
0.425	-0.019	-0.08161720078573403	
0.43	0.030	-0.06420147304138785	
0.435	0.046	-0.0402513007943549	
0.44	0.162	-0.006635987394602755	
0.445	0.287	0.04005333708094788	
0.45	0.395	0.10863609561853221	
0.455	0.461	0.19319605553940913	
0.46	0.484	0.2822521501319681	
0.465	0.382	0.3566279628448469	
0.47	0.380	0.40292853281749164	
0.475	0.342	0.4203683315310428	
0.48	0.256	0.41181225509957403	
0.485	0.094	0.3747070415286972	
0.49	0.006	0.3093155024357467	
0.495	-0.069	0.22106492562722918	
0.5	-0.184	0.12263495214139017	
0.505	-0.214	0.021153853651773528	
0.51	-0.222	-0.07072299156680194	
0.515	-0.249	-0.14528952404579826	
0.52	-0.249	-0.19906286647678673	
0.525	-0.246	-0.2346527861219951	
0.53	-0.265	-0.2561281796925166	
0.535	-0.249	-0.2662443256157986	
0.54	-0.245	-0.26771407480138465	
0.545	-0.223	-0.2649277223167776	
