Time	Potential	EKG	Unnamed: 3
0.0	-0.275	-0.012166802518348533	
0.005	-0.992	-0.09809590612570322	
0.01	-0.433	-0.22765807642413158	
0.015	-0.017	-0.3399700896790244	
0.02	-0.741	-0.4047297550566201	
0.025	-0.537	-0.4410864294550918	
0.03	0.131	-0.4473797678985222	
0.035	-0.595	-0.4284303996928316	
0.04	-0.993	-0.4294522059855387	
0.045	-0.313	-0.4669449752945417	
0.05	-0.517	-0.5136865777886694	
0.055	-0.993	-0.5569832586929855	
0.06	-0.650	-0.6005315390174003	
0.065	-0.342	-0.6382674988668033	
0.07	-0.995	-0.6632971720934293	
0.075	-0.980	-0.6904379279147941	
0.08	-0.327	-0.7197151984702479	
0.085	-0.931	-0.7405261264012681	
0.09	-0.995	-0.7559548687102016	
0.095	-0.478	-0.7624872715843194	
0.1	-0.648	-0.7614700098463922	
0.105	-0.993	-0.7565456917114544	
0.11	-0.749	-0.7493953310959098	
0.115	-0.422	-0.7458254873559544	
0.12	-0.993	-0.7447204225843659	
0.125	-0.995	-0.7476146546432285	
0.13	-0.355	-0.7561933648757682	
0.135	-0.934	-0.7646861857195741	
0.14	-0.995	-0.7713819155802464	
0.145	-0.446	-0.7680607030889168	
0.15	-0.604	-0.7573054972471385	
0.155	-0.995	-0.7430767437405573	
0.16	-0.647	-0.7262315838815929	
0.165	-0.291	-0.7073870056937377	
0.17	-0.993	-0.6901482968192933	
0.175	-0.905	-0.6838011716339216	
0.18	-0.200	-0.6836626588252498	
0.185	-0.808	-0.6778097807969854	
0.19	-0.993	-0.6748288568793759	
0.195	-0.329	-0.6726977214987135	
0.2	-0.511	-0.6650955163051411	
0.205	-0.995	-0.6555409710252933	
0.21	-0.650	-0.6521733010226852	
0.215	-0.346	-0.6570047689437144	
0.22	-0.995	-0.6664275467343849	
0.225	-0.993	-0.683987537850731	
0.23	-0.341	-0.710297905406735	
0.235	-0.954	-0.736861982126547	
0.24	-0.993	-0.7581297830122935	
0.245	-0.469	-0.7654410455502891	
0.25	-0.608	-0.7629546326458723	
0.255	-0.995	-0.7538745870370497	
0.26	-0.735	-0.7410896420360026	
0.265	-0.358	-0.732716470202528	
0.27	-0.995	-0.7266922233296421	
0.275	-0.992	-0.726106054233992	
0.28	-0.284	-0.7329521284838453	
0.285	-0.874	-0.7369599013907108	
0.29	-0.995	-0.7374155194296151	
0.295	-0.384	-0.7311710608320086	
0.3	-0.530	-0.715849246750548	
0.305	-0.993	-0.6992106374952325	
0.31	-0.614	-0.6819874855024045	
0.315	-0.268	-0.6674522030075308	
0.32	-0.993	-0.6579545456169243	
0.325	-0.955	-0.6612123384351073	
0.33	-0.229	-0.6756455255498637	
0.335	-0.837	-0.6860391710230892	
0.34	-0.995	-0.6936562477948628	
0.345	-0.373	-0.6949581101961313	
0.35	-0.521	-0.6907527337563977	
0.355	-0.995	-0.6824650496502757	
0.36	-0.698	-0.6759257659781185	
0.365	-0.436	-0.6832676701502199	
0.37	-0.993	-0.7011415364303404	
0.375	-0.995	-0.7192521770350302	
0.38	-0.541	-0.7474202862948284	
0.385	-0.993	-0.7901799158686102	
0.39	-0.995	-0.8228109913001564	
0.395	-0.585	-0.8296548073416887	
0.4	-0.685	-0.8297633767213846	
0.405	-0.995	-0.8238187301098479	
0.41	-0.720	-0.7996585788198478	
0.415	-0.430	-0.777992999093198	
0.42	-0.995	-0.7646252491177092	
0.425	-0.938	-0.752270221316589	
0.43	-0.203	-0.7388408267138025	
0.435	-0.601	-0.711480565234595	
0.44	-0.775	-0.6622346612919038	
0.445	-0.025	-0.5930675945873544	
0.45	-0.257	-0.5186893612202738	
0.455	-0.986	-0.46852329906277135	
0.46	-0.483	-0.45538199284872	
0.465	-0.162	-0.4674968014284146	
0.47	-0.889	-0.4892013127005309	
0.475	-0.732	-0.5134039018686904	
0.48	-0.083	-0.531192280692482	
0.485	-0.608	-0.5387425001292264	
0.49	-0.880	-0.537729582372758	
0.495	-0.167	-0.5315444129031818	
0.5	-0.310	-0.520524602492132	
0.505	-0.915	-0.5100914391336427	
0.51	-0.346	-0.4971386015972863	
0.515	-0.034	-0.4800407152314466	
0.52	-0.743	-0.4616994878268183	
0.525	-0.578	-0.4425535169903568	
0.53	0.081	-0.4236171739532506	
0.535	-0.488	-0.40695948426690276	
0.54	-0.752	-0.39319072576051417	
0.545	0.009	-0.3810605239046627	
0.55	-0.152	-0.3663581914122831	
0.555	-0.764	-0.3526743748743397	
0.56	-0.210	-0.3389569580257581	
0.565	0.183	-0.32157209906907525	
0.57	-0.619	-0.3001579081276111	
0.575	-0.449	-0.28274440880858454	
0.58	0.348	-0.26305444715007564	
0.585	-0.368	-0.2400966901252742	
0.59	-0.650	-0.226660290051695	
0.595	0.171	-0.22167231586266634	
0.6	-0.035	-0.2151336978699655	
0.605	-0.666	-0.21116922278337077	
0.61	-0.110	-0.20889610071574946	
0.615	0.295	-0.2021384458108354	
0.62	-0.578	-0.19245289840576063	
0.625	-0.437	-0.18999766218075886	
0.63	0.258	-0.1956533598679407	
0.635	-0.417	-0.20809187866134862	
0.64	-0.718	-0.23004368787459195	
0.645	-0.043	-0.2594613283457986	
0.65	-0.223	-0.29489380972121926	
0.655	-0.836	-0.33251280187837406	
0.66	-0.219	-0.35691219598949114	
0.665	0.368	-0.34975108705924685	
0.67	-0.630	-0.3146156194297728	
0.675	-0.569	-0.28427711337066836	
0.68	0.259	-0.2733646821285459	
0.685	-0.399	-0.26798800031469605	
0.69	-0.776	-0.27135952354576665	
0.695	-0.023	-0.28739813678034615	
0.7	-0.109	-0.306643432054997	
0.705	-0.842	-0.3236815406654534	
0.71	-0.346	-0.340063243518149	
0.715	0.093	-0.3565869128667697	
0.72	-0.683	-0.3655957978528942	
0.725	-0.593	-0.3663961051807161	
0.73	0.113	-0.3662911352456484	
0.735	-0.497	-0.36892838760292557	
0.74	-0.896	-0.3794546889022851	
0.745	-0.152	-0.3993867416508526	
0.75	-0.229	-0.42357181180968323	
0.755	-0.932	-0.4417342704896797	
0.76	-0.411	-0.4550769679534328	
0.765	0.052	-0.4605243410965494	
0.77	-0.796	-0.45662509594319833	
0.775	-0.743	-0.45443748173328724	
0.78	-0.052	-0.46326337906271814	
0.785	-0.599	-0.47892788109186735	
0.79	-0.972	-0.49645489745517357	
0.795	-0.228	-0.513362863632405	
0.8	-0.327	-0.5295985948736697	
0.805	-0.993	-0.540739577467404	
0.81	-0.561	-0.548033847618236	
0.815	-0.148	-0.5605715864107064	
0.82	-0.888	-0.5706698003675568	
0.825	-0.787	-0.5733352679386494	
0.83	-0.138	-0.5752450957785629	
0.835	-0.679	-0.5810562686215363	
