Time	Potential	EKG	Unnamed: 3
0.0	-0.061	-0.0027881260175056347	
0.005	-0.024	-0.009091124723724659	
0.01	-0.134	-0.024820239476585515	
0.015	-0.142	-0.046446928229566635	
0.02	-0.072	-0.06985180387219947	
0.025	-0.140	-0.0902560575088956	
0.03	-0.188	-0.10803902697287454	
0.035	-0.107	-0.12406821887640031	
0.04	-0.116	-0.13349593692833878	
0.045	-0.197	-0.14028478411987327	
0.05	-0.148	-0.14571222185539529	
0.055	-0.095	-0.14784168621732927	
0.06	-0.169	-0.14802343254464714	
0.065	-0.148	-0.14555523970294582	
0.07	-0.050	-0.1405858091184707	
0.075	-0.107	-0.13030595331647302	
0.08	-0.140	-0.12026790826148913	
0.085	-0.047	-0.11089269277514549	
0.09	-0.043	-0.09938404545227826	
0.095	-0.130	-0.08952382437047415	
0.1	-0.067	-0.08268856752149562	
0.105	-0.002	-0.07563130649315769	
0.11	-0.099	-0.06916916055353198	
0.115	-0.089	-0.06467905066848509	
0.12	0.017	-0.0613846410400334	
0.125	-0.056	-0.055304307423910105	
0.13	-0.105	-0.05246194806493466	
0.135	-0.003	-0.05079052642141809	
0.14	-0.005	-0.04725556552326665	
0.145	-0.104	-0.04468815305195922	
0.15	-0.060	-0.04472222911533863	
0.155	-0.008	-0.046459642007400714	
0.16	-0.110	-0.05023133333918424	
0.165	-0.114	-0.05781172120560901	
0.17	-0.029	-0.0652548178207972	
0.175	-0.093	-0.07224506085088847	
0.18	-0.154	-0.07961872543103918	
0.185	-0.082	-0.08776193142002006	
0.19	-0.098	-0.09611896814259224	
0.195	-0.180	-0.10579462167182073	
0.2	-0.137	-0.11579506155607047	
0.205	-0.084	-0.12330515818429134	
0.21	-0.160	-0.12923969933117346	
0.215	-0.157	-0.1329556364568812	
0.22	-0.070	-0.13215532628729415	
0.225	-0.122	-0.1301540399204657	
0.23	-0.166	-0.1277754101661731	
0.235	-0.079	-0.12476050031066063	
0.24	-0.078	-0.11995401025753977	
0.245	-0.165	-0.11689435100806306	
0.25	-0.139	-0.11591039207914595	
0.255	-0.110	-0.11813989468260222	
0.26	-0.162	-0.125230300718033	
0.265	-0.047	-0.1271340353900119	
0.27	0.300	-0.09902145665507993	
