Time	Potential	EKG	Unnamed: 3
0.0	-0.061	-0.002679003080302607	
0.005	-0.024	-0.009079927719698342	
0.01	-0.134	-0.024943588261020735	
0.015	-0.142	-0.04638014461265605	
0.02	-0.072	-0.06976306449387926	
0.025	-0.140	-0.09038379825203961	
0.03	-0.188	-0.10805201514732077	
0.035	-0.107	-0.12392390122036477	
0.04	-0.116	-0.133574193099942	
0.045	-0.197	-0.1403885325942389	
0.05	-0.148	-0.14556268697825298	
0.055	-0.095	-0.14782662152536666	
0.06	-0.169	-0.14819228359429204	
0.065	-0.148	-0.145463540366465	
0.07	-0.050	-0.14046451313774877	
0.075	-0.107	-0.13048100054010292	
0.08	-0.140	-0.12028538006156923	
0.085	-0.047	-0.11069513789229489	
0.09	-0.043	-0.09949149701231835	
0.095	-0.130	-0.0896656355450836	
0.1	-0.067	-0.08248365541177415	
0.105	-0.002	-0.07561104461622639	
0.11	-0.099	-0.06940029862074135	
0.115	-0.089	-0.06455314125623528	
0.12	0.017	-0.06121884511588386	
0.125	-0.056	-0.055544179498809416	
0.13	-0.105	-0.05248544361817258	
0.135	-0.003	-0.050520096406805784	
0.14	-0.005	-0.047403103087887546	
0.145	-0.104	-0.04488199001455946	
0.15	-0.060	-0.04444143278460391	
0.155	-0.008	-0.0464323990032591	
0.16	-0.110	-0.05054773445837593	
0.165	-0.114	-0.05763884072183071	
0.17	-0.029	-0.06502819758293812	
0.175	-0.093	-0.0725737632203923	
0.18	-0.154	-0.07965031087274206	
0.185	-0.082	-0.08739174469951681	
0.19	-0.098	-0.09632154427529038	
0.195	-0.180	-0.10605956935990456	
0.2	-0.137	-0.11541028029724736	
0.205	-0.084	-0.12326854134533827	
0.21	-0.160	-0.12967281447084517	
0.215	-0.157	-0.13271826443261164	
0.22	-0.070	-0.13184556943370296	
0.225	-0.122	-0.1306044671715134	
0.23	-0.166	-0.12781785608725577	
0.235	-0.079	-0.12425375982991255	
0.24	-0.078	-0.12023215428854321	
0.245	-0.165	-0.11725649481259316	
0.25	-0.139	-0.1153831196357268	
0.255	-0.110	-0.11809069621784692	
0.26	-0.162	-0.12582318172521317	
0.265	-0.047	-0.12680811696598604	
0.27	0.300	-0.09859806671019582	
0.275	0.514	-0.02158724629349411	
0.28	0.779	0.11701267367429627	
0.285	1.155	0.3169248360653803	
0.29	1.122	0.548892047695188	
0.295	0.707	0.7474470612054276	
0.3	0.256	0.8405003435582938	
0.305	-0.085	0.7840460445208836	
0.31	-0.322	0.5960132534647282	
0.315	-0.392	0.34404593128198413	
0.32	-0.337	0.09362755954852535	
0.325	-0.340	-0.11658594985178472	
0.33	-0.337	-0.2612227358989566	
0.335	-0.223	-0.3359122923898896	
0.34	-0.186	-0.35893540111449396	
0.345	-0.233	-0.3447474794294041	
0.35	-0.169	-0.3073501314807356	
0.355	-0.102	-0.26357360938753044	
0.36	-0.165	-0.22318349831876255	
0.365	-0.146	-0.1851391353104052	
0.37	-0.046	-0.1530538478633609	
0.375	-0.090	-0.12867740148540313	
0.38	-0.131	-0.10961513321181368	
0.385	-0.032	-0.09267668677944904	
0.39	-0.011	-0.07976487259658852	
0.395	-0.101	-0.06916320316767385	
0.4	-0.024	-0.0572960271753305	
0.405	0.076	-0.04318309442143062	
0.41	-0.014	-0.029478637106805528	
0.415	0.020	-0.010346192648703652	
0.42	0.194	0.01439801565285958	
0.425	0.155	0.0442747793451516	
0.43	0.108	0.07896552146615514	
0.435	0.261	0.11664181319941996	
0.44	0.270	0.1514688078641972	
0.445	0.142	0.1803592443479844	
0.45	0.206	0.20174864079201957	
0.455	0.262	0.21325898988267497	
0.46	0.107	0.21218048938128464	
0.465	0.076	0.20139347777388583	
0.47	0.163	0.18288554072592034	
0.475	0.044	0.15421513046153296	
0.48	-0.064	0.119486525932609	
0.485	0.009	0.08399339722498271	
0.49	-0.027	0.04374135154017077	
0.495	-0.134	0.002834361206731183	
0.5	-0.102	-0.02918260959149574	
0.0	-0.215	-0.0061624980881135	
0.005	-0.345	-0.052233493059758954	
0.01	-0.387	-0.12009232608131669	
0.015	-0.114	-0.18337923138276324	
0.02	-0.075	-0.21955413042661318	
0.025	-0.259	-0.2224108477428745	
0.03	-0.041	-0.20373337631698352	
0.035	0.186	-0.16737420249191337	
0.04	-0.153	-0.11795131822719082	
0.045	-0.101	-0.07372317974290624	
0.05	0.251	-0.04106937466929631	
0.055	-0.012	-0.0082874618477973	
0.06	-0.107	0.017910413586110834	
0.065	0.308	0.039260486733852344	
0.07	0.267	0.06998305004198521	
0.075	-0.027	0.10661661413477216	
0.08	0.343	0.14130087906696104	
0.085	0.573	0.18551479486017924	
0.09	0.219	0.24349456703079375	
0.095	0.348	0.29776918538795005	
0.1	0.748	0.3507586599030421	
0.105	0.447	0.4057177395087244	
0.11	0.233	0.4481211214955604	
0.115	0.617	0.46567811633757555	
0.12	0.495	0.4704451474417412	
0.125	0.087	0.45993661753483067	
0.13	0.311	0.42723004043531654	
0.135	0.393	0.379147755019849	
0.14	-0.093	0.3231687594664717	
0.145	-0.047	0.2513524070449805	
0.15	0.335	0.1812959950679614	
0.155	0.067	0.1338304673134653	
0.16	-0.093	0.1056179956711964	
0.165	0.305	0.09090516182065517	
0.17	0.238	0.09282247010579314	
0.175	-0.102	0.1035583540978355	
0.18	0.203	0.11211773247453441	
0.185	0.361	0.12357553428996285	
0.19	-0.067	0.1360624297432977	
0.195	-0.017	0.1350199233485014	
0.2	0.361	0.1275490721089663	
0.205	0.046	0.12197893511626104	
0.21	-0.145	0.11427888812285755	
0.215	0.189	0.09690478334062272	
0.22	0.134	0.07810936825939022	
0.225	-0.212	0.06141014090858807	
0.23	-0.078	0.03692047740505215	
0.235	0.026	-0.00021493282645361153	
0.24	-0.262	-0.04287312708798265	
