Time	Potential	EKG	Unnamed: 3
0.0	-0.061	-0.002515058956210636	
0.005	-0.024	-0.009457007831628858	
0.01	-0.134	-0.024877561228012626	
0.015	-0.142	-0.04602072604794825	
0.02	-0.072	-0.07006271633773525	
0.025	-0.140	-0.09057533630159088	
0.03	-0.188	-0.10761070046760422	
0.035	-0.107	-0.12400153092877948	
0.04	-0.116	-0.13399461101923624	
0.045	-0.197	-0.14003760228096368	
0.05	-0.148	-0.14533891132154253	
0.055	-0.095	-0.14834311261615968	
0.06	-0.169	-0.1481010143848709	
0.065	-0.148	-0.14497177088421098	
0.07	-0.050	-0.1408754965255749	
0.075	-0.107	-0.13074243882762782	
0.08	-0.140	-0.11968090691901286	
0.085	-0.047	-0.11080244064792419	
0.09	-0.043	-0.10006672707147864	
0.095	-0.130	-0.0891843230831173	
0.1	-0.067	-0.08217821668164979	
0.105	-0.002	-0.0763184867118781	
0.11	-0.099	-0.06927414846099161	
0.115	-0.089	-0.06388028667645423	
0.12	0.017	-0.06178252093000271	
0.125	-0.056	-0.05590102282723638	
0.13	-0.105	-0.051657492871907615	
0.135	-0.003	-0.05066840119286879	
0.14	-0.005	-0.04819014977466129	
0.145	-0.104	-0.044221857458339314	
0.15	-0.060	-0.044024534974597324	
0.155	-0.008	-0.04740138571131418	
0.16	-0.110	-0.05037338803248397	
0.165	-0.114	-0.056718222813399485	
0.17	-0.029	-0.06580129168498364	
0.175	-0.093	-0.07306082067780706	
0.18	-0.154	-0.07851626440046955	
0.185	-0.082	-0.0875967011246983	
0.19	-0.098	-0.09739840114728102	
0.195	-0.180	-0.10515418491936915	
0.2	-0.137	-0.11484125794398488	
0.205	-0.084	-0.12459576342708778	
0.21	-0.160	-0.12943187901302866	
0.215	-0.157	-0.13145865417147054	
0.22	-0.070	-0.13290588015406618	
0.225	-0.122	-0.13126924572365106	
0.23	-0.166	-0.12626455352017385	
0.235	-0.079	-0.12453698423697074	
0.24	-0.078	-0.1217055317989633	
0.245	-0.165	-0.11601474890295492	
0.25	-0.139	-0.11460647345988603	
0.255	-0.110	-0.11990858887704824	
0.26	-0.162	-0.1254902528269828	
0.265	-0.047	-0.12508469539870354	
0.27	0.300	-0.10005229230655907	
0.275	0.514	-0.02249458188942051	
0.28	0.779	0.11914022539501948	
0.285	1.155	0.3165334879447501	
0.29	1.122	0.5468761492471054	
0.295	0.707	0.7491501225540246	
0.3	0.256	0.8415603566214966	
0.305	-0.085	0.7815560881813157	
0.31	-0.322	0.5964732621527603	
0.315	-0.392	0.3464039400587425	
0.32	-0.337	0.09163308608148198	
0.325	-0.340	-0.11782432722416794	
0.33	-0.337	-0.2583086452841547	
0.335	-0.223	-0.3364529968078749	
0.34	-0.186	-0.36169357615052544	
0.345	-0.233	-0.34241173298207594	
0.35	-0.169	-0.3059033820637005	
0.355	-0.102	-0.26698407823849696	
0.36	-0.165	-0.22254795525500154	
0.365	-0.146	-0.1819128864166572	
0.37	-0.046	-0.15578925890000414	
0.375	-0.090	-0.13036757828719442	
0.38	-0.131	-0.10562373703144258	
0.385	-0.032	-0.09342368799272327	
0.39	-0.011	-0.08353862630375085	
0.395	-0.101	-0.06595974573376268	
0.4	-0.024	-0.05532147113233061	
